Case Number,Type,Status,Project Name,Applied Date,Expiration Date,Completion Date,Module Name,Address,Main Parcel,Description
"PLN2014-00231","Rezoning - Residential","Approved","CAYDEN RIDGE","02/10/2014","","","Plan","8100 SIGNAL HILL RD","7895-38-8071","Cayden Ridge; to rezone 57.53 acres from A-1, Agricultural, to PMR, Planned Mixed Residential, to develop a maximum of 149 single-family detached units. The site is located north of Signal Hill Rd and east of the terminus of Richmond Ave, is addressed as 8100 Signal Hill Rd, and is identified on County maps as GPIN 7895-38-8071.  The site is currently designated O, Office, SRL, Suburban Residential Low, and ER, Environmental Resource in the Comprehensive Plan (concurrent with CPA #PLN2014-00227).  Coles Magisterial District"
"REZ2022-00003","Rezoning - Residential","Approved","Jefferson Plaza Redevelopment","08/03/2021","","","Plan","13801 MOUNT PLEASANT DR WOODBRIDGE VA 22191","8392-82-6885","Jefferson Plaza Redevelopment - To rezone 7.83 acres from B-1, General Business District, to PMR, Planned Mixed Residential, to allow for the development of 240 affordable multi-family dwellings.  The subject property is located at the Northeast quadrant of Mount Pleasant Drive and Jefferson Davis Hwy, is currently addressed as 13801 Mount Pleasant Drive, and is identified on County maps as GPIN 8392-82-6885.  The site is currently zoned B-1, General Business District; is designated NMU, Neighborhood Mixed-Use, and Resource Protection Area and 100 and 500 Year Flood Plain, in the Comprehensive Plan; and is located within North Woodbridge Small Area Plan and Potomac Communities and Redevelopment Overlay Districts.  Woodbridge Magisterial District"
"REZ2020-00014","Rezoning - Non-Residential","Approved","Premier Business Park","01/24/2020","","","Plan","11900 BALLS FORD RD MANASSAS VA 20109","7597-34-9837","Premier Business Park - To rezone 32.20 acres from M-1, Heavy Industrial, to M/T, Industrial/Transportation.  The subject property is located at the northeastern intersection of Balls Ford Road and Groveton Road, and is identified on County maps as GPINs 7597-33-9464, 7597-34-9104, and 7597-34-9837.  The site is designated EI, Industrial Employment, in the Comprehensive Plan; and is located within the Data Center Opportunity Overlay District and the Airport Safety Overlay District.  Gainesville Magisterial District"
"REZ2020-00018","Rezoning - Non-Residential","Approved","Wellington Road Logistics Center","03/23/2020","","","Plan","5533 WELLINGTON RD GAINESVILLE VA 20155","7497-04-8673","Wellington Road Logistics Center -  To rezone 8.82 acres from M-1, Heavy Industrial, to M/T, Industrial/Transportation.  The subject property is located 1,900 feet northwest of the intersection of Wellington Road and University Boulevard, and 1,450 feet northeast of the intersection of Wellington Center Circle and Wellington Road.  The property is identified on County maps as GPINs 7497-04-8673 and 7497-14-5061 (portion), and is currently addressed as 5533 Wellington Road and 5547 Wellington Road, respectively.  The site is designated EI, Industrial Employment, in the Comprehensive Plan; and is located within the Data Center Opportunity Overlay District, Airport Safety Overlay District, Lee Highway (Route 29) Highway Corridor Overlay District, and I-66/Route 29 Sector Plan special planning area.  Brentsville Magisterial District"
"REZ2023-00013","Rezoning - Residential","Under Review","Evergreen at Telegraph","02/02/2023","","","Plan","14698 TELEGRAPH RD WOODBRIDGE VA 22192","8291-76-2328","Evergreen at Telegraph Road - This is a request to rezone from A-1, Agricultural and B-1, General Business to PMR, Planned Mixed Residential to allow for the development of 311 multifamily units. The property is located on the west side of Telegraph Road approximately 791 ft south from the intersection of Telegraph Road and Opitz Boulevard. The subject site is identified on County maps as GPIN 8291-76-2328 on 9.93 acres; is zoned A-1, Agricultural and B-1, General Business and is designated MU-5, Mixed use (Town Center) in the Comprehensive Plan, and is within the Potomac Mills Land Use Special Planning Areas. Neabsco Magisterial District.
This is a request to rezone from A-1, Agricultural and B-1, General Business to PMR, Planned Mixed Residential to allow for the development of 311 multifamily units. The property is located on the west side of Telegraph Road approximately 791 ft south from the intersection of Telegraph Road and Opitz Boulevard. The subject site is identified on County maps as GPIN 8291-76-2328 on 10.99 acres; is zoned A-1, Agricultural and B-1, General Business and is designated MU-5, Mixed use (Town Center) in the Comprehensive Plan, and is within the Potomac Mills Land Use Special Planning Areas. Neabsco Magisterial District."
"REZ2022-00025","Rezoning - Proffer Amendment","Approved","Innovation Town Center PRA","04/14/2022","","","Plan","8226 WELLINGTON RD MANASSAS VA 20109","7596-92-5922","Innovation Town Center PRA - This is a request to amend the proffers associated with #REZ2016-00030 to allow for an increase in the maximum allowable height for townhome units from 35 feet to 45 feet and to increase the maximum height of multifamily stacked units from 45 feet to 55 feet. The site is located on the east side of Prince William Parkway between University Blvd. and Wellington Rd and is addressed as 8226 Wellington Road.  The site is identified on County maps as GPIN 7596-92-5922; is zoned PMD, Planned Mixed District; is located within the Technology Overlay Districts; and is designated OMU, Office Mixed Use, CMU, Community Mixed Use, and TC, Town Center, in the Comprehensive Plan. The site is also located within the Innovation Small Area Plan area. Brentsville Magisterial District"
"REZ2022-00017","Rezoning - Non-Residential","Under Review","Alarosa Community Business Park","01/21/2022","","","Plan","12625 FITZWATER DR NOKESVILLE VA 20181","7493-77-4019","ALAROSA COMMUNITY BUSINESS PARK - This is a request rezone 10.13 acres from A-1, Agriculture to B-2, Neighborhood Business District.  The site is located 750 ft. west of Aden Road and 850 ft. east of Hooker Lane ; is identified on County maps as GPIN 7493-77-4019 and is addressed as 12625 Fitzwater Drive. The site is zoned A-1, Agriculture, and is designated AE, Agricultural or Estate in the Comprehensive Plan and is located within the Nokesville Sector Plan, Domestic Fowl Overlay District, and the Rural Area Overlay Boundary. Brentsville Magisterial District"
"REZ2022-00035","Rezoning - Residential","Under Review","Grayson Overlook","06/29/2022","","","Plan","7611 OLD CAROLINA RD GAINESVILLE VA 20155","7297-52-6431","GRAYSON OVERLOOK - This is a request to rezone 80.79 acres from A-1, Agricultural, to PMR, Planned Mixed Residential, Residential, and with associated development waivers and modifications, to allow for the development of up to 225 single-family detached residential units.  The subject property is located southeast of the intersection of Thoroughfare Road and Old Carolina Road, and east of the intersection of Allaire Drive and Old Carolina Road.  The site is currently addressed as 7505, 7511, and 7611 Old Carolina Road and 15112 Lee Highway, and is identified on County maps as GPINs 7297-52-6431, 7297-61-3883, 7297-62-5865, and 7297-63-8136.  The site is zoned A-1, Agricultural; is designated SRL, Suburban Residential Low, and ER, Environmental Resource, in the Comprehensive Plan; and is located within the pending Route 29 Small Area Plan and I-66 / Route 29 Sector Plan special planning area, and is partially located within the Lee Highway (Route 29) Corridor Overlay District.  Brentsville Magisterial District"
"PLN2014-00342","Rezoning - Non-Residential","Withdrawn","Foreclosure Development Company","04/29/2014","","","Plan","13428 MINNIEVILLE RD","8292-44-1547","9?13/2017MINNIEVILLE COMMERCIAL, REZ#PLN2014-00342 - (REZONE 5.54 AC FROM A-1, AGRICULTURAL, and B-1, General Business TO O(L), OFFICE LOW-RISE) CONCURRENT WITH SUP FOR FORECLOSURE DEVELOPMENT COMPANY (BANK DRIVE-THROUGH)"
"REZ2022-00016","Rezoning - Mixed Use","Pending","Parkridge Center","12/20/2021","","","Plan","11190 BULLOCH DR MANASSAS VA 20109","7697-06-1083","Parkridge Center - To rezone 44.34 acres from B-1, General Business, to PMD, Planned Mixed Use District, and PMR, Planned Mixed Residential, to allow for the development of up to 363 planned mixed residential units (multi-family and single-family attached) with supportive commercial/retail, and with associated waivers and modifications.  The subject property is located west of the Sudley Road (Route 234) and Battleview Parkway intersection and north of Interstate 66.  The site is currently addressed as 10900 Bulloch Drive and is identified on County maps as GPIN 7697-06-1083.  The site is zoned B-1, General Business; is designated CEC, Community Employment Center, in the Comprehensive Plan; and is partially located within the Route 234 (Sudley Road) Highway Corridor Overlay District.  There is a concurrent, pending land use amendment request being evaluated as part of the Land Use chapter update as part of the Comprehensive Plan Update process.  Gainesville Magisterial District"
"REZ2022-00036","Rezoning - Non-Residential","Under Review","COMPASS DATACENTERS PRINCE WILLIAM COUNTY CAMPUS 1","05/26/2022","","","Plan","5571 PAGELAND LN GAINESVILLE VA 20155","7498-98-5857","COMPASS DATACENTERS PRINCE WILLIAM COUNTY CAMPUS 1- This is a request to rezone 884 acres from A-1, Agricultural and a few properties SR-5, to PBD, Planned Business District, implemented with the O(H), Office High-Rise District, O(F) Office/Flex District, O(M), Office Mid-Rise District, and M-2, Light Industrial District, to allow for data centers and accessory uses. As part of the request the applicant is seeking associated waivers and modifications. The subject properties are comprised of 103 parcels, which are generally located on both the east and the west side of Pageland Lane, to the northwest of Manassas National Battlefield Park, northeast of Conway Robinson Memorial State Forest, east of Heritage Hunt Golf and Country Club, and approximately 1 mile north of Route 29/Lee Highway. The site is designated I-3, Technology/Flex, POS, Parks in Open Space and ERPO, Environmental Resource Protection Overlay in the Comprehensive Plan and is located partially within the Airport Safety Overlay District. The site is also subject to the adopted Comprehensive Plan Amendment CPA2021-00004, PW Digital Gateway. Gainesville Magisterial District"
"REZ2022-00030","Rezoning - Non-Residential","Under Review","Bristow Campus","04/21/2022","","","Plan","11480 NOKESVILLE RD BRISTOW VA 20136","7595-63-4137","BRISTOW CAMPUS - To rezone 59.6 acres from A-1, Agricultural, to PBD, Planned Business Development, implemented with the O(H), Office High-Rise, and M-2, Light Industrial, zoning districts, for the purpose of developing a data center campus, and with associated waivers and modifications.  (Concurrently being processed with SUP2022-00034, Bristow Campus). The project area is located 1,400 feet west of the Nokesville Road and Piper Lane intersection, on the north side Nokesville Road, and west of Broad Run.  The site is identified on County maps as GPINs 7595-52-6983, 7595-52-7248, 7595-52-9785, 7595-62-1147, 7595-62-8547, and 7595-63-4137; and is currently addressed as 11479, 11480, 11500, 11520, 11530, and 11540 Nokesville Rd.  The site is currently designated GC, General Commercial, O, Office, and ER, Environmental Resource, in the Comprehensive Plan; and is located within the Airport Safety Overlay District and partially within the Nokesville Road (Route 28) Highway Corridor Overlay District.  Brentsville Magisterial District"
"REZ2024-00002","Rezoning - Non-Residential","Under Review","BALLS FORD ROAD CROSSING","06/28/2023","","","Plan","12314 RANDOLPH RIDGE LN MANASSAS VA 20109","7597-02-8150","BALLS FORD ROAD CROSSING - This is a request to rezone from M-2, Light Industrial to M/T, Industrial/Transportation Zoning District to allow for the development of a truck terminal facility. The property is located at 12314 and 12300 Randolph Ridge Lane, directly northwest of the intersection of Balls Ford Road and Prince William Parkway. The property is identified on the County maps as GPINs 7597-02-8150 and 7597-02-7964 on approximately 3.95 acres; is zoned M-2, Light Industrial; is designated I-4, Industrial, Transect T-4 in the Comprehensive Plan; and is located within the Data Center Opportunity Overlay, the Airport Safety Overlay, and the Highway Corridor Overlay District.  Brentsville Magisterial District."
"ZPA1997-01795","Zoning Approval - Certificate of Zoning Approval","Approved","","10/23/1996","","","Plan","","","Certificate of Zoning Approval PERC TEST - SUBJECT TO HEALTH DEPT. - ONE SINGLE FAMILY DWELLING - CANNOT BE SUBDIVIDED UNLESS REZONING OR FAMILY LAND TRANSFER IS APPROVED - "
"ZPA2000-04305","Zoning Approval - Sign","Approved","","03/21/2000","","","Plan","2430 PRINCE WILLIAM PY","8292-93-0016","SIGN - REFACE EXISTING FREESTANDING MONUMENT SIGN - LOCATED IN HCOD - SIGN WAS ORIGINALLY INSTALLED PRIOR TO 1996 WHEN PARKWAY HCOD WAS  ADOPTED - SUBJECT TO REZONING #94-33."
"ZPA1994-00644","Zoning Approval - Occupancy Permit Approval","Approved","","08/09/1993","","","Plan","1329 HORNER RD","8392-86-0307","Zoning Approval for Occupancy Permit OFFICE USE ONLY - CONSULTING SERVICES - SUBJECT TO REZONING 86-03- NO CHANGES TO EXISTING BUILDING OR SITE-NO OUTSIDE STORAGE  "
"ZPA1995-02233","Zoning Approval - Sign","Approved","","11/30/1994","","","Plan","12720 DARBY BROOKE CT","8393-51-4873.01","SIGN NEW WALL SIGN - SUBJECT TO PWC SIGN REGULATIONS - LOCATED IN HCOD -SUBJECT TO REZONING 87-28 SIGN CONDITIONS [EARTHTONE COLORS & UNIFORM IN SYTLE,COLOR & CONSTRUCTION MATERIALS] "
"WAI2007-00368","Waiver - DCSM Sec 100","Approved","","05/18/2007","","","Plan","7011 TOKEN VALLEY RD","7992-25-9757","WAIVER FOR PRELIMINARY PLAN FOR REZONING APPLICATION TO REZONE 2 PARCELS FROM A-1 TO SR-1, TO PERMIT THE DEVELOPMENT OF A MAXIMUM OF SIX HOMES"
"ZPA2001-01631","Zoning Approval - Sign","Approved","","09/29/2000","","","Plan","7750 GARNER DR","7697-51-2340","NEW FREESTANDING MONUMENT SIGN (1 OF 1) SIZE  6' X 4'  : PURSUANT TO SECTION 32-250.20 OF THE Z. O. AND THE PROFFERS OF REZONING #97-29."
"LBE2004-00506","Bonds/Escrows Future Construction","Active","","04/06/2004","","","Plan","14029 GLENKIRK RD","7396-73-7934","FUTURE CONSTRUCTION ESCROW  - FOR THE TRAFFIC SIGNAL AT THE INTERSECTION OF LINTON HALL ROAD AND ROLLINS FORD ROAD - PER REZONING 2003-00030 PROFFER 2.H.(I)"
