Case Number,Type,Status,Project Name,Applied Date,Expiration Date,Completion Date,Module Name,Address,Main Parcel,Description
"PLN2013-00377","Rezoning - Proffer Interpretation/Determination","Closed","","06/17/2013","","","Plan","9033 CLAYTON RD","7596-51-7349","ZPI - FOR REZ PLN2003-00250, SITE PLAN# 13-00136R00S201"
"PLN2012-00327","Rezoning - Proffer Interpretation/Determination","Closed","","03/14/2012","","","Plan","2498 CATON HILL RD","8292-84-5534","PRI - PROFFER INTERPRETATION FOR CATON HILL PROPERTIES IN ASSOCIATION WITH REZ#95-0014"
"PLN2013-00038","Rezoning - Proffer Interpretation/Determination","Closed","","07/31/2012","","","Plan","10000 GODWIN DR","7695-62-0648","PRI - Proffer Interpretation for Glen-Gery Godwin Drive Property"
"REZ1971-0039","Rezoning - Mixed Use","Approved","","04/11/1971","","","Plan","11017 NOKESVILLE RD","7595-93-6919",""
"REZ1970-0029","Rezoning - Residential","Approved","","01/14/1970","","","Plan","17773 MINE RD","8189-52-8754","FOREST PARK"
"REZ1965-0052","Rezoning - Mixed Use","Approved","","06/17/1965","","","Plan","14454 LEE HY Unit: 6","7397-23-7126",""
"REZ1986-0046","Rezoning - Residential","Superseded","","03/25/1987","","","Plan","13104 KAHNS RD","7992-08-8979","MEADOW BROOK WOODS ADDITION"
"REZ1965-0056","Rezoning - Mixed Use","Approved","","08/26/1965","","","Plan","10551 BALLS FORD RD","7697-45-4754",""
"REZ1978-0004","Rezoning - Mixed Use","Approved","","12/05/1977","","","Plan","8022 GAINSFORD CT","7496-79-2554","BENEDICTINE SISTERS OF VIRGINIA"
"REZ1989-0006","Rezoning - Mixed Use","Approved","","08/02/1988","","","Plan","7396 GAINESVILLE VILLAGE SQ","7397-54-5337","GAINESVILLE VILLAGE CENTER"
"REZ1989-0062","Rezoning - Residential","Approved","","01/12/1988","","","Plan","12944 BRIGSTOCK CT","7495-48-9736","FOXBOROUGH ESTATES"
"REZ1979-0041","Rezoning - Mixed Use","Approved","","06/07/1979","","","Plan","12812 OCCOQUAN RD","8393-61-9118",""
"REZ1970-0015","Rezoning - Mixed Use","Approved","","10/22/1969","","","Plan","8237 WELLINGTON RD","7596-94-8048",""
"REZ1989-0071","Rezoning - Mixed Use","Approved","","02/10/1989","","","Plan","12532 SMOKETOWN RD","8193-93-2356","OLD BRIDGE FESTIVAL"
"REZ1975-0004","Rezoning - Residential","Approved","","08/01/1974","","","Plan","11137 HALTERPATH TL","7597-91-8781.01",""
"REZ1988-0069","Rezoning - Residential","Approved","","02/17/1988","","","Plan","4323 HIGH RIDGE RD","7399-38-5052","CHIMNEYS, LOT 2, SEC 1"
"REZ1979-0010","Rezoning - Mixed Use","Approved","","12/11/1978","","","Plan","14007 TELEGRAPH RD","8292-81-6548",""
"REZ1988-0083","Rezoning - Mixed Use","Approved","","04/20/1988","","","Plan","10726 DUMFRIES RD","7794-67-1964","MARSHALL CENTER"
"REZ1969-0022","Rezoning - Mixed Use","Approved","","02/12/1969","","","Plan","14921 LEE HY","7297-91-0549",""
"REZ1981-0007","Rezoning - Mixed Use","Approved","","08/12/1980","","","Plan","1622 DAVIS FORD RD","8393-51-7420",""
"REZ1965-0002","Rezoning - Mixed Use","Approved","","10/08/1964","","","Plan","2605 CATON HILL RD","8292-74-0874",""
"REZ1986-0019","Rezoning - Mixed Use","Approved","","11/07/1985","","","Plan","1719 FINANCIAL LP","8393-41-9876.01",""
"REZ1984-0008","Rezoning - Residential","Approved","","09/14/1983","","","Plan","4009 CARDINAL CREST DR","8190-79-5393","CARDINAL CREST SEC 1,2 & 3"
"REZ1984-0054","Rezoning - Mixed Use","Approved","","05/21/1984","","","Plan","8551 SUDLEY RD","7696-95-9016",""
"REZ1966-0023","Rezoning - Mixed Use","Approved","","11/16/1967","","","Plan","7500 CUSHING RD","7597-12-0298",""
"REZ1983-0029","Rezoning - Residential","Approved","","03/10/1983","","","Plan","13804 MINNIEVILLE RD","8192-93-1674",""
"REZ1986-0022","Rezoning - Mixed Use","Approved","","12/04/1985","","","Plan","8170 BLOOMS QUARRY LN","7896-35-7972",""
"REZ1969-0011","Rezoning - Residential","Approved","","11/22/1968","","","Plan","7506 PRINCE COLE CT","7897-03-0307.01",""
"REZ1981-0044","Rezoning - Mixed Use","Approved","","06/30/1981","","","Plan","13488 MINNIEVILLE RD","8292-34-6545",""
"REZ1985-0065","Rezoning - Residential","Approved","","06/26/1985","","","Plan","13626 ORLANDO RD","7792-14-7801",""
"REZ1978-0024","Rezoning - Mixed Use","Approved","","05/24/1978","","","Plan","1480 OLD BRIDGE RD","8393-60-5482",""
"REZ1973-0010","Rezoning - Mixed Use","Approved","","11/14/1972","","","Plan","3521 MELROSE AV","8288-08-7402",""
"REZ1975-0007","Rezoning - Mixed Use","Approved","","09/16/1974","","","Plan","13005 FITZWATER DR","7493-48-5995",""
"REZ1987-0029","Rezoning - Mixed Use","Approved","","10/28/1986","","","Plan","14401 TELEGRAPH RD","8291-88-6864","LEVITZ FURNITURE CORPORATIOON"
"REZ1971-0027","Rezoning - Mixed Use","Superseded","","02/09/1971","","","Plan","2755 HORNER RD","8292-54-2269",""
"REZ1974-0035","Rezoning - Mixed Use","Approved","","05/07/1974","","","Plan","13025 FITZWATER DR","7493-49-3815",""
"PLN2007-00369","Rezoning - Proffer Interpretation/Determination","Closed","","01/05/2007","","","Plan","8126 QUARRY RD","7896-31-4386","PRI-WALKER STATION / PROFFERS 2.1.-2.4. - ARCHITECTURAL - BUILDING MATERIALS"
"PLN2003-00210","Rezoning - Residential","Approved","","01/06/2003","","","Plan","15205 CARDINAL DR","8191-42-3129","REZ CARDINAL POINTE (A-1 TO R-10); MAX. 40 SF DETACHED"
"PLN2003-00228","Rezoning - Residential","Approved","","01/22/2003","","","Plan","8309 CHATSWORTH DR","7596-97-6242.01","REZ CHATSWORTH VILLAGE (PBD TO RM-1); 11.57 AC."
"PLN2001-00120","Rezoning - Residential","Approved","","11/13/2000","","","Plan","6530 CATHARPIN RD","7398-72-9353","REZ DALE SIMPSON PROPERTY (A-1 TO PMR)"
"PLN2004-00105","Rezoning - Mixed Use","Approved","","09/29/2003","","","Plan","7728 WELLINGTON RD","7596-63-0490","REZ#PLN2004-00105, WELLINGTON GLEN"
"PLN2004-00072","Rezoning - Residential","Approved","","08/27/2003","","","Plan","14321 MINNIEVILLE RD","8191-17-7919","REZ DANE RIDGE (A-1 TO RM-1) for a max. of 126 Multi-family residential units"
"PLN2002-00150","Rezoning - Residential","Approved","","12/17/2001","","","Plan","6435 OLD CAROLINA RD","7398-10-3738","REZ PIEDMONT MEWS (A-1 TO SR-6) MAX 80 SF UNITS"
"PLN2003-00261","Rezoning - Proffer Amendment","Withdrawn","","01/31/2003","","","Plan","13641 MINNIEVILLE RD","8292-22-1698","PRA (AMEND PROFFERS TO REZ #94-0028, PRINCE WILLIAM COMMONS, TO ALLOW VEHICLE SALES WITH ANCILLARY CAR WASH AND MOTOR VEHICLE REPAIR) Concurrent with SUP#PLN2003-00262 FOR MOTOR VEHICLE SALES WITH ANCILLARY CAR WASH AND MOTOR VEHICLE REPAIR"
"PLN2003-00146","Rezoning - Residential","Approved","","11/07/2002","","","Plan","15513 LEE HY","7296-28-4564","REZ#PLN2003-00146 - THE RESERVE AT LAKE MANASSAS"
"PLN2003-00221","Rezoning - Proffer Interpretation/Determination","Closed","","01/21/2003","","","Plan","8422 WELLINGTON RD","7696-03-7203","PROFFER INTERPRETATION:  REGARDING PROPOSED USE"
"PLN2003-00244","Rezoning - Proffer Amendment","Superseded","","01/23/2003","","","Plan","2001 POTOMAC MILLS CL","8291-79-1954","PRA AMC Theatres Potomac Mills (Amend Proffer #11 to REZ #PLN2002-00236 with respect to color of Building F former IKEA building)"
"PLN2004-00341","Rezoning - Non-Residential","Approved","","04/19/2004","","","Plan","3985 PRINCE WILLIAM PY","8192-67-6937.01","PLN2004-00341, Parkway II Office Condominiums"
"PLN2006-00559","Rezoning - Proffer Interpretation/Determination","Closed","","02/16/2006","","","Plan","14116 GLENKIRK RD","7396-25-7863","PROFFER INT TO CONCLUDE THAT CLIENT'S PROPOSED CONSTRUCTION ACTIVITIES WILL NOT ADVERSELY AFFECT THE NEW BALD EAGLE'S NEST."
"PLN2006-00126","Rezoning - Non-Residential","Approved","","08/17/2005","","","Plan","11206 BALLS FORD RD","7597-85-9877","REZ BALLS FORD BUSINESS PARK (A-1 TO O(H) FOR DEVELOPMENT OF 3 4-STORY OFFICE BUILDINGS AND ONE 4-STORY HOTEL "
"PLN2006-00497","Rezoning - Proffer Interpretation/Determination","Closed","","01/10/2006","","","Plan","5208 HOADLY RD","8093-72-2977","PROFFER DATED AUGUST 2, 2004, REZ PLN2004-00264, INT OF #6 - SIGNED SEEN AND AGREED LETTER TO WALSH COLUCCI"
"PLN2006-00338","Rezoning - Non-Residential","Closed","","11/09/2005","","","Plan","9220 DEVELOPERS DR","7595-48-4313","Rezone 6.28 acres from M-1 to M-T to construct a recycling center w/ two buildings"
"PLN2006-00572","Rezoning - Proffer Amendment","Approved","","02/24/2006","","","Plan","8213 LINTON HALL RD","7396-98-9736","SUPERCEDES PROFFERS REZ#PLN99-0015 TO INCREASE THE SEATING CAPACITY OF A CHURCH FROM 1,000 TO 1,200 - INTERNAL MODIFICATIONS ONLY"
"PLN2005-00232","Rezoning - Residential","Approved","","12/27/2004","","","Plan","2025 HORNER RD","8392-13-7055","PLN2005-00232, KENSINGTON PLACE"
"PLN2005-00141","Rezoning - Residential","Withdrawn","","10/18/2004","","","Plan","7531 BETHLEHEM RD","7597-82-7607","REZ#PLN2005-00141, ASHTON PARK CENTER
A-1 TO R-16; 308-MULTI-FAMILY UNITS ON 24.05 ACRES"
"PLN2008-00173","Rezoning - Proffer Interpretation/Determination","Closed","","10/01/2007","","","Plan","6800 CATHARPIN RD","7398-30-0872","CONSISTENCY OF THE LIGHTING PLAN WITH THE PROFFERED DESIGN GUIDELINES."
"PLN2006-00850","Rezoning - Proffer Interpretation/Determination","Closed","","06/01/2006","","","Plan","14020 GLENKIRK RD","7396-45-9395","PRI RE: REZ2000-0002-BROAD RUN OAKS STREETSCAPE FOR STREET DEVELOPMENT PER VDOT & PROFFERS."
"PLN2009-00170","Rezoning - Proffer Interpretation/Determination","Closed","","10/01/2008","","","Plan","14620 LIGHTNER RD","7398-28-5041","PRI / DOMINION WAVERLY - PROFFER #73, RE: ROW & PROFFER #7.A. - ROW FOR ROUTE 15 IMPROVEMENTS"
"PLN2007-00139","Rezoning - Proffer Interpretation/Determination","Closed","","08/29/2006","","","Plan","7230 WELLINGTON RD","7596-26-1782","PRI / 3DF REZ PLN 2005-00299 / WETLAND AREAS"
"PLN2008-00005","Rezoning - Proffer Interpretation/Determination","Closed","","07/03/2007","","","Plan","2281 JENNINGS ST","8390-22-7204","PROFFER INTERPRETATION - PARKING REQUIREMENTS FOR POWELL'S LANDING REZ1988-0023 (PROFFER 9A)"
"PLN2008-00084","Rezoning - Proffer Interpretation/Determination","Closed","","08/14/2007","","","Plan","9100 AUTUMN GLORY LN","7496-60-2428",""
"PLN2008-00610","Rezoning - Proffer Interpretation/Determination","Closed","","05/08/2008","","","Plan","14620 LIGHTNER RD","7398-28-5041","PRI / DOMINION VALLEY - RE: PROFFER #92"
"PLN2007-00432","Rezoning - Proffer Interpretation/Determination","Closed","","02/02/2007","","","Plan","5208 HOADLY RD","8093-72-2368","PRI RE: PLN2004-00264, RE:  NATURAL SURFACE PEDESTRIAN PATH ON PROFFERED GDP"
"PLN2009-00319","Rezoning - Non-Residential","Closed","","01/15/2009","","","Plan","13000 BALLS FORD RD","7497-91-4658","REZ NOVA ENERGY CENTER (BOCS) (REMOVE EXISTING PROFFERS AND REZONE 28.6 AC FROM M-2 TO M-1 WITHOUT PROFFERS); PL"
"PLN2008-00257","Rezoning - Proffer Interpretation/Determination","Closed","","11/15/2007","","","Plan","9251 ASHLEYS PARK LN","7495-79-5265","PRI / RE: CROSSMAN CREEK SIDEWALK CONSTRUCTION"
"PLN2008-00020","Rezoning - Residential","Closed","","07/16/2007","","","Plan","3550 MOUNTAIN RD","7100-74-2455",""
"PLN2006-00817","Rezoning - Proffer Interpretation/Determination","Closed","","05/24/2006","","","Plan","12151 TAC CT","7596-28-9986","PRI RE: REZ PLN2004-00180 / RE: ARCHITECTURAL DESIGN"
"PLN2008-00442","Rezoning - Proffer Interpretation/Determination","Closed","","02/25/2008","","","Plan","13311 MINNIEVILLE RD","8292-65-0454","PRI / CATON'S RIDGE - PROFFER 12.a."
"PLN2006-00738","Rezoning - Proffer Interpretation/Determination","Closed","","05/01/2006","","","Plan","5433 QUINN LN","8092-58-3489","PROFFER INTERPRETATION REGARDING THE ARCHITECTURAL STYLING PROFFERS (#7)."
"PLN2008-00014","Rezoning - Proffer Interpretation/Determination","Closed","","07/10/2007","","","Plan","10450 BRISTOW STATION DR","7595-50-2879","PROFFER INTERPRETATION - REZ #PLN2001-00157 - BUFFER"
"PLN2010-00076","Rezoning - Proffer Interpretation/Determination","Withdrawn","","08/20/2009","","","Plan","7044 COLCHESTER PARK DR","7991-25-7431","PRI / RE: NEW OFFICE BLDG & ACCESSORY OUTDOOR STORAGE RELATED TO STORAGE & SERVICE OF TRUCKS AND CONTRACTOR SUPPLIES IS PERMITTED"
"PLN2011-00295","Rezoning - Non-Residential","Approved","","02/11/2011","","","Plan","13280 MINNIEVILLE RD","8292-58-9705","REZ GARBER FAMILY TRUSTS (12.8 ACRES; A-1 TO B-1); SRL; CONCURRENT WITH SUP FOR COMMERCIAL PARKING FACILITY & CPA"
"PLN2014-00020","Rezoning - Residential","Approved","","07/16/2013","","","Plan","8535 SUDLEY RD","7696-96-3609","REZ - HERITAGE CROSSING - TO REZONE 15.8 ACRES FROM, B-1, GENERAL BUSINESS, TO PMR, PLANNED MIXED RESIDENTIAL - TO PROVIDE 102 CITY HOMES, 4.7 ACRES OF OPEN SPACE AND 4.0 ACRES OF COMMERCIAL USES - LONG RANGE LAND USE IS GC, GENERAL COMMERCIAL - THERE IS A COMPREHENSIVE PLAN AMENDMENT, #PLN2013-00064 TO CREATE SRH, SUBURBAN RESIDENTIAL HIGH - LOCATED NORTH OF THE INTERSECTION OF SUNNYGATE DRIVE AND SUDLEY ROAD."
"PLN2012-00189","Rezoning - Proffer Interpretation/Determination","Closed","","12/02/2011","","","Plan","15142 SILICA ST","7298-74-8054","PROFFER INTERPRETATION FOR MARKET CENTER SECTION 3-REQUEST A CONFIRMATION THAT THE PROPSED HOUSING TYPE YARDS AND SETBACKS ARE IN COMPLIANCE*******CASE OPENED IN ERROR-DUPLICATE CASE*****"
"PLN2008-00148","Rezoning - Proffer Amendment","Withdrawn","","09/07/2007","","","Plan","10046 SOWDER VILLAGE SQ","7595-83-2458","PROFFER AMENDMENT INNOVATION (E&A), LLC; AMEND PROFFERS TO  REZ #1989-0039, AARONSON & REZ #PLN2000-0001, SOWDER; PBD (RC-1); HCOD"
"PLN2012-00379","Rezoning - Proffer Amendment","Withdrawn","","05/10/2012","","","Plan","11671 IRON BRIGADE UNIT AV","7594-59-1346","PROFFER AMENDMENT NEW BRISTOW VILLAGE"
"PLN2010-00173","Rezoning - Proffer Amendment","Approved","","10/27/2009","","","Plan","13245 MINNIEVILLE RD","8292-75-2071","PRA - FAIRFIELD AT CATON'S RIDGE - TO AMEND THE PROFFERED CONDITIONS OF REZ# PLN2005-00407 TO ALLOW AN ADDITIONAL PROJECT ID SIGN ON THE ENTRANCE WALL AT THE RIGH-IN/RIGHT-OUT ENTRANCE TO  THE PROPERTY ON MINNIEVILLE ROAD AND THE PROJECT LOGO TO BE PLACED ON THE BRICK PIERS LOCATED ALONG THE MINNIEVILLE ROAD FRONTAGE OF THE PROPERTY. THE PROPERTY IS LOCATED ON THE SOUTHE SIDE OF MINNIEVILLE ROAD, 1000 FT FROM INTERSECTION OF CATON HILL ROAD - ZONING, (PMD) PLAN MIXED USE DISTRICT - LONG RANGE PLAN, (REC) REGIONAL EMPLOYMENT CENTER "
"REZ1969-0007","Rezoning - Mixed Use","Approved","","10/28/1968","","","Plan","11007 NOKESVILLE RD","7695-03-5461",""
"REZ1965-0009","Rezoning - Mixed Use","Approved","","10/15/1964","","","Plan","10220 RESIDENCY RD","7695-01-0436",""
"PLN2014-00349","Rezoning - Proffer Interpretation/Determination","Closed","","05/06/2014","","","Plan","14776 TELEGRAPH RD","8291-75-1759","PRI - PROFFFER DETERMINATION FOR ARCLAND PROPERTY COMPANY"
"PLN2014-00184","Rezoning - Proffer Interpretation/Determination","Closed","","12/11/2013","","","Plan","11351 BRADEN DR","7596-80-2528","PRI - PROFFERS INTERPRETATION FOR HORNBAKER INDUSTRIAL PARK PHASE III - LOT5A2A - COMMONWEALTH PAVING (REZ 89-56)"
"REZ1969-0019","Rezoning - Mixed Use","Approved","","01/27/1969","","","Plan","8738 VULCAN LN","7696-03-6289",""
"REZ1966-0044","Rezoning - Residential","Approved","","06/23/1966","","","Plan","17575 WAYSIDE DR","8289-53-0276",""
"PLN2013-00174","Rezoning - Proffer Amendment","Approved","","12/14/2012","","","Plan","7800 CRESCENT PARK DR","7297-10-0142","PROFFER AMENDMENT MADISON CRESCENT"
"PLN2010-00084","Rezoning - Proffer Interpretation/Determination","Closed","","08/26/2009","","","Plan","7201 CENTREVILLE RD","7897-27-7424","PRI / ORCHARD BRIDGE - RE: STATUS OF BALL FIELDS"
"REZ1968-0003","Rezoning - Residential","Approved","","09/28/1967","","","Plan","3601 QUANTICO TERRACE DR Unit: 36","8288-00-0202",""