Case Number,Type,Status,Project Name,Applied Date,Expiration Date,Completion Date,Module Name,Address,Main Parcel,Description
"PLN2005-00014","Rezoning - Non-Residential","Approved","","07/14/2004","","","Plan","10504 BRISTOW RD","7595-50-6251","REZ#2005-00080, New Bristow Office Center; A-1 to O(L)"
"PLN2005-00430","Rezoning - Proffer Interpretation/Determination","Closed","","04/14/2005","","","Plan","10200 STADLER PL","7595-52-5829","SUP DETERMINATION - STADLER GARDEN CENTER (ARCHITECTURE)"
"PLN2005-00589","Rezoning - Mixed Use","Approved","","06/22/2005","","","Plan","2401 OPITZ BL","8291-94-2928","REZ POTOMAC CENTER (B-1 TO R-30)"
"PLN2007-00803","Rezoning - Proffer Interpretation/Determination","Closed","","06/20/2007","","","Plan","2610 CHERRY HILL RD","8288-57-9567","PRI / SOUTHBRIDGE - HARBOR STATION, RE: UNIT MIX (PHASING) OF LAND BAY DEVELOPMENT"
"PLN2009-00026","Rezoning - Proffer Interpretation/Determination","Closed","","07/16/2008","","","Plan","7441 SOMERSET CROSSING DR","7397-03-9352","ZND / "
"PLN2011-00215","Rezoning - Proffer Interpretation/Determination","Closed","","01/05/2011","","","Plan","14116 GLENKIRK RD","7396-25-7863","PRI / SARANAC - CAMP GLENKIRK **(NO FEE PER LISA FINK-BUTLER, WE REQUESTED THIS INFO, 1.5.2011)**"
"PLN2008-00669","Rezoning - Proffer Interpretation/Determination","Closed","","06/17/2008","","","Plan","8200 DEVLIN RD","7496-75-9622","PRI / LANIER FARMS SECTION 3; RE: PLAN APPROVAL LETER CONDITION"
"PLN2008-00603","Rezoning - Proffer Interpretation/Determination","Closed","","05/02/2008","","","Plan","14029 GLENKIRK RD","7396-54-7398","PRI / GLENKIRK ESTATES - RE: PROFFER 1.3 (PARCEL F)"
"PLN2007-00666","Rezoning - Proffer Interpretation/Determination","Closed","","05/03/2007","","","Plan","15720 LEE HY","7296-29-0790","PRI / STRINGER PROPERTY -  PROFFER COMPLIANCE AND FINANCIAL INSTITUTION AS A BY-RIGHT USE"
"PLN2007-00032","Rezoning - Proffer Interpretation/Determination","Closed","","07/20/2006","","","Plan","12981 FREESTONE CT","8192-69-7590","PRI / OLD BRIDGE EST / CONSTRUCT 15,000 SF SINGLE USER BLDG ON PROP"
"PLN2008-00453","Rezoning - Proffer Amendment","Withdrawn","","02/27/2008","","","Plan","10450 BRISTOW STATION DR","7595-50-2879","PRA - NEW BRISTOW VILLAGE COMMERCIAL - AMEND EXISTING PROFFERS TO ALLOW FOR DRIVE-THRU PHARMACY - PMR, ZONING DISTRICT - CEC, LONG RANGE LAND USE "
"PLN2009-00339","Rezoning - Proffer Amendment","Approved","","02/09/2009","","","Plan","13285 MINNIEVILLE RD","8292-65-4858","PRA to amend the proffers associated with REZ #PLN2005-00407 to allow for an increase in permitted retail gross floor area and to allow retail uses on the ground floor of Building 1; PMD; REC; HCOD"
"PLN2006-00949","Rezoning - Residential","Approved","","06/23/2006","","","Plan","3802 RUSSELL RD","8192-87-2372","REZ SULLINS PROPERTY-RUSSELL ROAD (A-1 TO R-2);SRL"
"PLN2007-00791","Rezoning - Proffer Interpretation/Determination","Closed","","06/14/2007","","","Plan","2281 JENNINGS ST","8390-22-7204","PRI / RE: POWELL'S LANDING PROFFER #9A"
"PLN2008-00559","Rezoning - Proffer Interpretation/Determination","Closed","","04/14/2008","","","Plan","14105 GLENKIRK RD","7396-52-8524","PRI / MORRIS FARM, RE: ROLLINS FORD ROAD - PHASE II "
"PLN2008-00324","Rezoning - Proffer Amendment","Approved","","12/26/2007","","","Plan","7820 BALTUSROL BL","7397-00-5469","PRA (REZ#87-67 & REZ#86-23), RPC"
"PLN2008-00424","Rezoning - Non-Residential","Approved","","02/12/2008","","","Plan","14605 DUMFRIES RD","7891-77-9209","REZ WOODBRIDGE SEVENTH-DAY ADVENTIST CHURCH (A-1 TO O(M); FEC"
"PLN2009-00509","Rezoning - Proffer Interpretation/Determination","Closed","","06/04/2009","","","Plan","16326 LEE HY","7196-68-6521","PRI / LUNSFORD - RE: ENCLOSING A PREVIOUSLY APPROVED CANOPY"
"PLN2009-00407","Rezoning - Proffer Interpretation/Determination","Closed","","03/31/2009","","","Plan","14116 GLENKIRK RD","7396-25-7863","PRI / CAMP GLENKIRK - COTTAGE HOUSING TYPE B/C WITH ANGLED GARAGE"
"PLN2011-00206","Rezoning - Mixed Use","Approved","","12/13/2010","","","Plan","15545 CARDINAL DR","8290-09-6580","REZ & PROFFER AMEND (9.06 AC.  FROM A-1 TO R-4 & PROFFER AMENDMENT TO REZ #PLN2004-00151 FOR 5.29 AC. OF R-4); A-1 & R-4; SRL; CONCURRENT WITH SUP #PLN2011-00207"
"PLN2010-00101","Rezoning - Proffer Interpretation/Determination","Closed","","09/04/2009","","","Plan","14360 NORTHBROOK LN","7396-36-8985","PRI / SARANAC (CAMP GLENKIRK) - COTTAGE A HOUSING UNIT "
"PLN2012-00149","Rezoning - Proffer Interpretation/Determination","Withdrawn","","10/27/2011","","","Plan","10604 BRISTOW RD","7594-27-8799","PRI-PROFFER INTERPRETATION REGARDING ARCHITECHTURAL REVIEW BOARD (APPLICANT REQUESTED WITHDRAWAL OF REQUEST & REFUND)"
"PLN2008-00668","Rezoning - Mixed Use","Approved","","06/17/2008","","","Plan","15410 JOHN MARSHALL HY","7298-64-2019","REZ - HAYMARKET CROSSING - TO REZONE +/- 73.097 ACRES FROM A-1(AGRICULTURAL) TO PBD (PLANNED BUSINESS DISTRICT) - 15410 JOHN MARSHALL HY, BETWEEN JOHN MARSHALL HY AND I-66, APPROX. 1600 FT. WEST THE INTERSECTION OF JOHN MARSHALL HY AND JAMES MADISON HY, AND NORTH OF I-66, AT THE EXISTING TERMINUS OF HEATHCOTE BLVD."
"PLN2002-00344","Rezoning - Proffer Amendment","Approved","","06/04/2002","","","Plan","9604 HORNBAKER RD","7595-76-8519","Eli Lilly & Co/Innovation - Amendment to modify REZ #00-0001 Declaration of Covenants & incorporate the Eli Lilly & Co property into the proffered conditions"
"PLN2004-00399","Rezoning - Residential","Closed","","05/28/2004","","","Plan","15409 THOROUGHFARE RD","7297-43-1982","REZ#PLN2004-00399, WOODBORNE ESTATES"
"PLN2004-00160","Rezoning - Proffer Amendment","Approved","","11/18/2003","","","Plan","13520 FOULGER SQ","8292-43-1696","PROFFER AMENDMENT ROLLINGWOOD CENTER (AMEND PROFFERED CONDITIONS FOR PARCELS A-2R1 AND A-2R3 OF ROLLINGWOOD CENTER (REZ #88-82 AS AMENDED WITH PRA #PLN2001-00060 TO DELETE A PROTION OF PROFFER #16C WHICH REQUIRES RESTAURANTS (WITHOUT DRIVE-IN WINDOWS) AND FINANCIAL INSTITUTIONS TO APPLY FOR SPECIAL USE PERMITS."
"PLN2003-00275","Rezoning - Proffer Amendment","Approved","","02/12/2003","","","Plan","7441 SOMERSET CROSSING DR","7397-03-9352","PRA#2003-00275, REGENCY SOMERSET SHOPPING CENTER"
"PLN2004-00119","Rezoning - Non-Residential","Approved","","10/07/2003","","","Plan","14009 TELEGRAPH RD","8392-01-0281","REZ TRAVERS/WOODARD PROPERTY 9.1 ACRES FROM A-1 TO M-2"
"PLN2003-00296","Rezoning - Non-Residential","Approved","","02/21/2003","","","Plan","12990 GATEWAY CENTER DR","7397-73-9353","REZ#PLN2003-00296- Burress Property
M-1 to B-1 - for additional parking associated with the adjoining commercial development on the former Atlas Iron Works property."
"PLN2004-00096","Rezoning - Residential","Approved","","09/12/2003","","","Plan","14830 JORDAN LN","7398-01-7012","REZ#PLN2004-00096 - PIEDMONT MEWS ADDITION
A-1 TO SR-6, 2 DETACHED SINGLE-FAMILY LOTS"
"PLN2003-00044","Rezoning - Residential","Approved","","08/07/2002","","","Plan","12504 KAHNS RD","7993-03-2683","REZ#PLN2003-00044, MITSOPOULOS PROPERTY"
"PLN2003-00082","Rezoning - Residential","Approved","","09/06/2002","","","Plan","15012 LEE HY","7297-73-5993","REZ #PLN#2003-00082 - HOPEWELL'S LANDING 1"
"PLN2004-00218","Rezoning - Residential","Approved","","01/13/2004","","","Plan","15534 CARDINAL DR","8290-08-5187","REZ YARBOROUGH PROPERTY (3.74 ACRES FROM A-1 TO R-4) FOR A MAX OF 9 SF DETACHED DWELLINGS; SRL"
"PLN2007-00445","Rezoning - Proffer Interpretation/Determination","Closed","","02/08/2007","","","Plan","14806 SPRIGGS RD","8091-33-8974","PRI - MEADOWS AT BARNES CROSSING, RE: PROFFER #16. CULTURAL RESOURCES"
"PLN2007-00703","Rezoning - Proffer Interpretation/Determination","Closed","","05/15/2007","","","Plan","15404 JOHN MARSHALL HY","7298-73-6057","PRI / MARKET CENTER (LAND BAY 1, SECTION 2) - ARCHITECTURE PRI"
"PLN2006-00781","Rezoning - Residential","Approved","","08/25/2006","","","Plan","12001 VINT HILL RD","7594-19-8955","REZONE 125.3 ACRES FROM A-1 TO PMR; CONCURRENT WITH CPA #PLN2006-00438 FROM AE TO SRL"
"PLN2006-00950","Rezoning - Proffer Interpretation/Determination","Closed","","06/28/2006","","","Plan","14806 SPRIGGS RD","8091-33-6231","PRI / MEADOWS AT BARNES CROSSING (REZ PLN2005-00242) LOCCAPELT REVIEW OF PRELIMINARY PLAN"
"PLN2006-00929","Rezoning - Proffer Interpretation/Determination","Closed","","06/26/2006","","","Plan","11201 BALLS FORD RD","7597-94-8644","PI SALVATION ARMY / REQUIRED BUFFER WIDTH"
"PLN2006-00446","Rezoning - Residential","Denied","","12/29/2005","","","Plan","12804 VINT HILL RD","7495-61-1850","REZ REQUEST FOR 11.39 ACRES FROM A-1 TO R-6 FOR DEVELOPMENT OF 17 SFD UNITS"
"PLN2007-00746","Rezoning - Proffer Interpretation/Determination","Closed","","06/04/2007","","","Plan","13311 MINNIEVILLE RD","8292-65-0454","PRI / SEEN & AGREED RE: CONFIRMATION OF ZONING "
"PLN2006-00213","Rezoning - Proffer Interpretation/Determination","Closed","","09/15/2005","","","Plan","15404 JOHN MARSHALL HY","7298-73-6057","PROFFER INTERPRETATION - TWO OVER TWO HOMES ON LANDBAY 1."
"PLN2006-00595","Rezoning - Proffer Interpretation/Determination","Closed","","03/10/2006","","","Plan","13520 FOULGER SQ","8292-43-1696","PROFFER INTERPRETATION RE:  ARCHITECTURAL DESIGN OF DUMPSTER ENTRANCE."
"PLN2005-00298","Rezoning - Non-Residential","Approved","","02/14/2005","","","Plan","14775 TELEGRAPH RD","8291-75-1759","REZ AMERICAN FIRE EQUIPMENT (A-1 TO M-1); REC"
"PLN2006-00203","Rezoning - Proffer Amendment","Approved","","09/09/2005","","","Plan","3340 ELM FARM RD","8292-23-2492","PRA SIENA CORPORATION - ezSTORAGE (AMEND PROFFER #PLN2004-00128); B-1/O"
"PLN2006-00441","Rezoning - Residential","Withdrawn","","06/27/2006","","","Plan","12780 MERRIMONT LN","7495-67-1961","REZONE 10.67 ACRES FROM A-1 TO R-4. THE PROPERTY IS DESIGNATED SRL AND ER."
"PLN2006-00109","Rezoning - Residential","Withdrawn","","08/04/2005","","","Plan","6100 JAMES MADISON HY","7298-95-4658","REZ KHAN PROPERTY (A-1 TO R-4);SRL - for a maximum of 8 single family dwelling units"
"PLN2006-00517","Rezoning - Residential","Approved","","01/27/2006","","","Plan","15100 HAYMARKET DR","7297-78-1941","REZONE 65.5 ACRES FROM SR-1 TO R-4 TO CONSTRUCT 60 SFD - Originally filed as PRA PLN2006-00104"
"PLN2006-00049","Rezoning - Proffer Interpretation/Determination","Closed","","07/14/2005","","","Plan","10266 IRONGATE WY","7696-77-0467","INTERPRETATION LETTER FOR SUP FOR MANASSAS CAR WASH"
"PLN2005-00384","Rezoning - Residential","Approved","","03/24/2005","","","Plan","9412 DEVLINS GROVE PL","7495-67-6899","REZ#PLN2005-00384, BOLT PROPERTY (VAN METRE)
60 SINGLE-FAMILY DETACHED UNITS"
"PLN2006-00724","Rezoning - Proffer Interpretation/Determination","Closed","","04/20/2006","","","Plan","3900 FETTLER PARK DR","8189-77-4525","PROFFER INTERPRETATION RE: REZ1986-0014."
"PLN2007-00263","Rezoning - Proffer Interpretation/Determination","Closed","","11/06/2006","","","Plan","7230 WELLINGTON RD","7596-26-1782","PRI 3DF / RE: ENVIRONMENTAL PROFFERS 5.1 & 5.3"
"PLN2010-00055","Rezoning - Proffer Interpretation/Determination","Closed","","08/07/2009","","","Plan","14620 LIGHTNER RD","7398-28-5041","PRI / DOMINION VALLEY COUNTRY CLUB - PASSIVE RECREATION OF THE PARK"
"PLN2014-00190","Rezoning - Residential","Approved","CARTER'S MILL (FORMERLY KNOWN AS MIDWOOD)","12/17/2013","","","Plan","15605 JOHN MARSHALL HY","7298-12-7311","CARTER'S MILL; REZ (FORMERLY KNOWN AS MIDWOOD - REZ) THIS IS A REQUEST TO REZONE +/- 128.26 ACRES TO PMR, PLANNED MIXED RESIDENTIAL. CURRENTLY, +/- 74.35 ACRES OF THE PROPERTY IS ZONED PBD, PLANNED BUSINESS DISTRICT, WHILE  +/- 53.91 ACRES IS ZONED A-1, AGRICULTURAL.  THE SITE IS CURRENTLY DESIGNATED CEC/REC/ER
THIS APPLICATION IS CONCURRENT WITH CPA #PLN2013-00182 MIDWOOD CENTER PROPERTY TO CHANGE LONG-RANGE LAND USE DESIGNATION FROM CEC/REC/ER TO SRM/ER"
"PLN2011-00208","Rezoning - Residential","Approved","","12/16/2010","","","Plan","10131 LINTON HALL RD","7595-43-4106","REZONE 0.95 ACRES FROM R-4 TO A-1. COMPANION SUP #PLN2011-00209. "
"PLN2012-00389","Rezoning - Proffer Interpretation/Determination","Closed","","05/22/2012","","","Plan","10000 GODWIN DR","7695-62-0648","PRI - PROFFER INTERPRETATION FOR GLEN - GERY GODWIN DRIVE PROPERTY AND GLEN - GERY CAPITAL LAND DEVELOPMENT"
"PLN2010-00045","Rezoning - Non-Residential","Approved","","07/27/2009","","","Plan","7711 JAMES MADISON HY","7297-11-5036","REZ from A-1 to B-1. To be processed concurrent with CPA #PLN 2009-00270; A-1; SRR; HCOD; I-66/RT 29 SECTOR PLAN"
"PLN2013-00144","Rezoning - Proffer Amendment","Approved","","11/30/2012","","","Plan","4201 OLD BRIDGE RD","8192-59-3296","PRA - APPLE FEDERAL CREDIT UNION, LAKE RIDGE - TO AMEND PROFFERS OF REZ #PLN2006-00525 FOR THE ALLOWANCE OF ADJUSTMENTS TO THE CURRENTLY APPROVED BUILDING ARCHITECTURE TO ALLOW THE ELIMINATION OF ONE DRIVE-THRU LANE AND PROVIDE FOR A TRASH DUMPSTER - 4201 OLD BRIDGE ROAD AT THE SOUTHEAST CORNER OF PRINCE WILLIAM PARKWAY AND OLD BRIDGE ROAD - ZONED B-1, GENERAL BUSINESS DISTRICT - LRLU COMP PLAN DESIGNATION CEC, COMMUNITY EMPLOYMENT CENTER AND WITHIN THE PRINCE WILLIAM PARKWAY HIGHWAY CORRIDOR OVERLAY DISTRICT"
"PLN2010-00360","Rezoning - Proffer Interpretation/Determination","Closed","","04/08/2010","","","Plan","13701 HEATHCOTE BL","7397-96-3456","PRI / HERITAGE HUNT, RE: LAND BAY D"
"PLN2015-00063","Rezoning - Proffer Interpretation/Determination","Closed","","07/23/2014","","","Plan","8535 SUDLEY RD","7696-96-3609","PRI - PROFFER INTERPRETATION FOR HERITAGE CROSSING - (CONDITION 1B-OFF SITE ROAD IMPROVEMENTS & 2Dii)"
"REZ1972-0010","Rezoning - Residential","Approved","","09/15/1971","","","Plan","10192 WILMINGTON ST","7696-63-3861",""
"REZ1968-0013","Rezoning - Mixed Use","Approved","","01/24/1968","","","Plan","8200 SUDLEY RD","7696-66-3688",""
"REZ1972-0014","Rezoning - Mixed Use","Approved","","10/12/1971","","","Plan","12741 HARBOR DR","8393-11-6072",""
"REZ1970-0043","Rezoning - Mixed Use","Approved","","04/29/1970","","","Plan","8539 SUDLEY RD","7696-95-3061",""
"PLN2013-00251","Rezoning - Non-Residential","Suspended (On-Hold)","","02/26/2013","","","Plan","8479 WELLINGTON RD","7696-13-7567","REZ KEBAISH PROPERTY; M-2 TO O(F); REC; IN TeOD; PART OF INNOVATION SECTOR PLAN"
"REZ1967-0034","Rezoning - Residential","Approved","","06/08/1967","","","Plan","16531 RIVER RIDGE BL","8289-49-8019",""
"PLN2013-00291","Rezoning - Residential","Approved","","04/09/2013","","","Plan","15410 JOHN MARSHALL HY","7298-64-2019","REZ THE HAVEN AT HAYMARKET CROSSING"
"REZ1966-0009","Rezoning - Residential","Approved","","11/18/1965","","","Plan","202 ORANGE ST","8188-67-8824",""
"PLN2013-00329","Rezoning - Non-Residential","Approved","","05/13/2013","","","Plan","9160 HORNBAKER RD","7596-80-0276","SILLS PROPERTY/HORNBAKER INDUSTRIAL PARK"
"REZ1969-0034","Rezoning - Mixed Use","Approved","","06/05/1969","","","Plan","8448 VULCAN LN","7596-96-4351",""
"REZ1968-0009","Rezoning - Residential","Approved","","11/14/1967","","","Plan","4230 MEYERS RD","8188-56-3861",""
"REZ1973-0019","Rezoning - Mixed Use","Approved","","03/27/1973","","","Plan","1308 DEVILS REACH RD","8393-80-2662",""
"REZ1966-0039","Rezoning - Mixed Use","Approved","","05/26/1966","","","Plan","13025 CHINN PARK DR","8192-69-1938","DALE CITY RPC"
"REZ1969-0031","Rezoning - Mixed Use","Approved","","04/09/1969","","","Plan","16919 JEFFERSON DAVIS HY","8289-37-5992",""
"REZ1958-0156","Rezoning - Mixed Use","Superseded","","07/18/1963","","","Plan","14211 JEFFERSON DAVIS HY","8391-59-8873",""
"REZ1958-0121","Rezoning - Residential","Approved","","08/01/1963","","","Plan","13850 CHURCH HILL DR","8392-52-2520","LONGVIEW"
"REZ1965-0053","Rezoning - Residential","Approved","","08/12/1965","","","Plan","12700 DARA DR","8393-62-1930.04",""
"REZ1969-0028","Rezoning - Mixed Use","Approved","","04/01/1969","","","Plan","13800 DAWSON BEACH RD","8492-03-8636",""
"PLN2014-00353","Rezoning - Proffer Interpretation/Determination","Closed","","05/13/2014","","","Plan","14041 WORTH AV","8292-71-6115","PRI - ZONING DETERMINATION FOR PROPOSED USE OF RETAIL SALES OF SPORTING GOODS AND EQUIPMENT.  "
"PLN2004-00332","Rezoning - Residential","Approved","","04/12/2004","","","Plan","14498 AURORA DR","8291-47-7843","REZ AURORA ESTATES (3.24 ACRES FROM A-1 TO R-4 FOR 4 SF DETACHED DWELLINGS)"