Case Number,Type,Status,Project Name,Applied Date,Expiration Date,Completion Date,Module Name,Address,Main Parcel,Description
"REZ1958-0055","Rezoning - Residential","Superseded","","08/30/1961","","","Plan","","","GEORGETOWN SOUTH"
"REZ1958-0097","Rezoning - Mixed Use","Superseded","","11/15/1962","","","Plan","","",""
"REZ1958-0095","Rezoning - Mixed Use","Superseded","","01/01/1958","","","Plan","","",""
"REZ1958-0077","Rezoning - Residential","Superseded","","06/28/1962","","","Plan","","",""
"REZ1958-0080","Rezoning - Mixed Use","Superseded","","11/15/1962","","","Plan","","",""
"REZ1958-0025","Rezoning - Mixed Use","Superseded","","05/05/1960","","","Plan","","",""
"REZ1958-0064","Rezoning - Residential","Superseded","","05/31/1962","","","Plan","","",""
"REZ1958-0083","Rezoning - Residential","Superseded","","11/15/1962","","","Plan","","","MARUMSCO HILLS, SECTION III"
"REZ1958-0099","Rezoning - Mixed Use","Superseded","","11/15/1962","","","Plan","","",""
"REZ1958-0015","Rezoning - Mixed Use","Superseded","","05/27/1959","","","Plan","","",""
"REZ1958-0100","Rezoning - Residential","Approved","","12/13/1962","","","Plan","13000 I-95 HY","8392-59-4465",""
"REZ1958-0014","Rezoning - Residential","Superseded","","08/06/1959","","","Plan","","",""
"REZ1958-0096","Rezoning - Mixed Use","Superseded","","11/15/1962","","","Plan","","",""
"REZ1958-0115","Rezoning - Mixed Use","Superseded","","01/01/1958","","","Plan","","",""
"REZ1966-0036","Rezoning - Mixed Use","Superseded","","01/01/1966","","","Plan","","",""
"REZ1958-0117","Rezoning - Mixed Use","Superseded","","09/12/1963","","","Plan","","",""
"REZ1958-0146","Rezoning - Mixed Use","Superseded","","12/12/1963","","","Plan","","",""
"REZ1958-0136","Rezoning - Mixed Use","Superseded","","05/23/1963","","","Plan","","",""
"REZ1970-0022","Rezoning - Mixed Use","Withdrawn","","12/10/1969","","","Plan","","",""
"REZ1967-0019","Rezoning - Mixed Use","Superseded","","01/19/1967","","","Plan","","","LAKE RIDGE RPC"
"REZ1958-0113","Rezoning - Mixed Use","Withdrawn","","01/15/1964","","","Plan","","",""
"REZ1958-0130","Rezoning - Mixed Use","Superseded","","04/17/1963","","","Plan","","",""
"REZ1965-0026","Rezoning - Mixed Use","Superseded","","06/29/1965","","","Plan","","",""
"REZ1964-0010","Rezoning - Mixed Use","Superseded","","01/23/1964","","","Plan","","",""
"REZ1964-0011","Rezoning - Mixed Use","Withdrawn","","01/01/1964","","","Plan","","",""
"REZ1958-0145","Rezoning - Mixed Use","Approved","","03/15/1963","","","Plan","7665 SUDLEY RD","7697-42-0833","GARNER"
"REZ1974-0031","Rezoning - Mixed Use","Superseded","","04/04/1974","","","Plan","","",""
"REZ1973-0022","Rezoning - Mixed Use","Superseded","","04/05/1973","","","Plan","","",""
"REZ1976-0012","Rezoning - Mixed Use","Approved","","09/03/1975","","","Plan","2700 POTOMAC MILLS CL Unit: 219","8291-79-0604",""
"REZ1973-0026","Rezoning - Mixed Use","Approved","","05/09/1973","","","Plan","14752 LEE HY","7397-12-5686","MECKLER"
"REZ1972-0020","Rezoning - Mixed Use","Superseded","","03/16/1972","","","Plan","","","DALE CITY RPC"
"REZ1975-0017","Rezoning - Mixed Use","Superseded","","03/04/1975","","","Plan","","",""
"REZ1977-0008","Rezoning - Residential","Superseded","","12/13/1976","","","Plan","","",""
"REZ1975-0006","Rezoning - Mixed Use","Withdrawn","","08/05/1974","","","Plan","","",""
"REZ1978-0015","Rezoning - Mixed Use","Withdrawn","","03/13/1978","","","Plan","","",""
"REZ1973-0007","Rezoning - Mixed Use","Superseded","","10/26/1972","","","Plan","","",""
"REZ1978-0002","Rezoning - Mixed Use","Superseded","","08/02/1977","","","Plan","","",""
"REZ1979-0008","Rezoning - Mixed Use","Withdrawn","","11/02/1978","","","Plan","","",""
"REZ1980-0005","Rezoning - Mixed Use","Withdrawn","","10/12/1979","","","Plan","","",""
"REZ1972-0013","Rezoning - Mixed Use","Withdrawn","","10/05/1971","","","Plan","","",""
"REZ1979-0009","Rezoning - Mixed Use","Superseded","","11/03/1978","","","Plan","","",""
"REZ1979-0020","Rezoning - Mixed Use","Superseded","","03/13/1979","","","Plan","","",""
"REZ1971-0045","Rezoning - Mixed Use","Superseded","","05/21/1971","","","Plan","","",""
"REZ1973-0003","Rezoning - Mixed Use","Withdrawn","","08/28/1972","","","Plan","","",""
"REZ1972-0022","Rezoning - Mixed Use","Superseded","","12/07/1971","","","Plan","","",""
"REZ1971-0030","Rezoning - Mixed Use","Superseded","","02/11/1971","","","Plan","","","LAKE RIDGE RPC"
"REZ1979-0045","Rezoning - Mixed Use","Superseded","","06/27/1979","","","Plan","","",""
"REZ1975-0014","Rezoning - Mixed Use","Superseded","","07/29/1975","","","Plan","","","DALE CITY RPC"
"REZ1971-0040","Rezoning - Mixed Use","Superseded","","04/26/1971","","","Plan","","","DALE CITY RPC"
"REZ1974-0005","Rezoning - Mixed Use","Withdrawn","","09/05/1973","","","Plan","","",""
"REZ1978-0017","Rezoning - Mixed Use","Withdrawn","","03/17/1978","","","Plan","","","SUDLEY RPC"
"REZ1975-0013","Rezoning - Mixed Use","Approved","","12/19/1974","","","Plan","13000 I-95 HY","8392-59-4465",""
"REZ1979-0013","Rezoning - Mixed Use","Withdrawn","","01/04/1979","","","Plan","","",""
"REZ1977-0005","Rezoning - Mixed Use","Superseded","","10/21/1976","","","Plan","","",""
"REZ1974-0024","Rezoning - Mixed Use","Superseded","","02/20/1974","","","Plan","","",""
"REZ1974-0008","Rezoning - Mixed Use","Withdrawn","","08/11/1975","","","Plan","","","LAKE RIDGE (WITHDRAWN)"
"REZ1977-0006","Rezoning - Mixed Use","Withdrawn","","10/22/1976","","","Plan","","",""
"REZ1973-0011","Rezoning - Mixed Use","Withdrawn","","11/22/1972","","","Plan","","","DALE CITY (WITHDRAWN)"
"REZ1972-0006","Rezoning - Mixed Use","Superseded","","08/09/1971","","","Plan","","",""
"REZ1977-0001","Rezoning - Residential","Superseded","","07/01/1976","","","Plan","","","FOREST GLEN"
"REZ1971-0010","Rezoning - Mixed Use","Withdrawn","","09/08/1970","","","Plan","","",""
"REZ1973-0032","Rezoning - Mixed Use","Withdrawn","","05/23/1973","","","Plan","","",""
"REZ1971-0044","Rezoning - Mixed Use","Withdrawn","","05/21/1971","","","Plan","","",""
"REZ1977-0021","Rezoning - Mixed Use","Superseded","","06/20/1977","","","Plan","","",""
"REZ1975-0019","Rezoning - Mixed Use","Superseded","","06/06/1975","","","Plan","","",""
"REZ1976-0010","Rezoning - Mixed Use","Superseded","","09/03/1975","","","Plan","","",""
"REZ1972-0037","Rezoning - Mixed Use","Approved","","06/29/1972","","","Plan","13000 I-95 HY","8392-59-4465",""
"REZ1976-0005","Rezoning - Mixed Use","Withdrawn","","08/20/1975","","","Plan","","","DALE CITY (WITHDRAWN)"
"REZ1972-0011","Rezoning - Mixed Use","Withdrawn","","09/22/1971","","","Plan","","",""
"REZ1973-0005","Rezoning - Mixed Use","Approved","","09/22/1972","","","Plan","2631 PRINCE WILLIAM PY","8292-82-6528",""
"REZ1972-0017","Rezoning - Mixed Use","Superseded","","10/20/1971","","","Plan","","","WOODBRIDGE MOVERS"
"REZ1990-0027","Rezoning - Residential","Withdrawn","","10/24/1989","","","Plan","","","NV PROPERTIES (SIGNAL HILL)"
"REZ1991-0002","Rezoning - Non-Residential","Withdrawn","","06/29/1990","","","Plan","","",""
"REZ1996-0022","Rezoning - Non-Residential","Superseded","","12/12/1995","","","Plan","2631 PRINCE WILLIAM PY","8292-82-6528","RIVERSIDE INVESTMENT GP."
"REZ1990-0025","Rezoning - Residential","Withdrawn","","10/16/1989","","","Plan","","",""
"REZ1990-0058","Rezoning - Residential","Withdrawn","","03/02/1990","","","Plan","","","HAMPSTEAD LANDING"
"PLN2014-00362","Rezoning - Proffer Amendment","Approved","","05/02/2014","","","Plan","7989 TURTLE CREEK CL","7297-70-1715","PRA, BASHEER/EDGEMOORE - TURTLE POINT L.L.C.,  TO AMEND THE PROFFERED CONDITIONS OF REZ #PLN2012-00120 TO MODIFY THE EXTERIOR PAINT COLORS OF ARCHITECTURAL ELEMENTS, TRIM, DOORS, AND NON-BRICK OR STONE FEATURES AS SET FORTH IN THE ARCHITECTURAL STANDARDS; RPC; HCOD, RPA; RPC-RESIDENTIAL PLANNED COMMUNITY."
"PLN2009-00368","Rezoning - Proffer Interpretation/Determination","Closed","","03/04/2009","","","Plan","15404 JOHN MARSHALL HY","7298-62-4616","PRI / MARKET CENTER - VESTING CONFIRMATION"
"PLN2003-00065","Rezoning - Non-Residential","Approved","","08/30/2002","","","Plan","1716 SILVERWOOD LN","8392-50-2324","REZ KOONS USED CAR OUTLET
Rezone Property from A-1, Agricultural to B-1, General Business and amend(delete) proffers to REZ #81-8 and to consolidate application with 8392-50-0315.(Concurrent with SUP #PLN2003-00067)
"
"PLN2006-00044","Rezoning - Non-Residential","Approved","","07/08/2005","","","Plan","18311 JEFFERSON DAVIS HY","8188-67-9803","REZ ARNOLD PROPERTY (0.58 AC FROM R-16 TO B-1)"
"PLN2010-00141","Rezoning - Non-Residential","Approved","","09/28/2009","","","Plan","10000 GODWIN DR MANASSAS VA 20110","7695-53-7917","REZ GLEN-GERY (GODWIN DRIVE PROPERTY); 155.2 AC FROM A-1 TO M-1; FEC, NC, SRL & ER; COMPANION CPA #PLN2009-00269"
"PLN2009-00554","Rezoning - Proffer Amendment","Approved","","06/29/2009","","","Plan","15016 SMOKE CT","8291-72-6983.00","PROFFER AMENDMENT NEABSCO COMMON (AMEND PROFFERS OF REZ #PLN2007-00755 TO CHANGE THE PHASING OF THE 80,000 SQ. FT. BLDG. AT NEABSCO COMMON); O(H)"
"PLN2006-00098","Rezoning - Mixed Use","Approved","","07/29/2005","","","Plan","15524 FARM CREEK DR","8390-89-3734","REZ RIPPON CENTER (M-2 TO PMR); MTN"
"PLN2006-00074","Rezoning - Residential","Approved","","05/17/2006","","","Plan","6217 TOKEN FOREST DR","7993-91-8331","REZ - REZONE 24.5 AC FROM B-1/O/L TO PMR FOR DEVELOPMENT OF A MAXIMUM OF 53 SFD LOTS.  (COMPANION CPA#PLN2005-00255)"
"PLN2005-00166","Rezoning - Proffer Amendment","Approved","","10/28/2004","","","Plan","16403 DUMFRIES RD","8189-98-1630","PROFFER AMENDMENT TO REZ #1999-0027 & AMEND THE PMR MASTER ZONING PLAN (LAND BAY F FROM PUBLIC PARK TO OPEN SPACE); FOUR SEASONS IN HISTORIC VIRGINIA; "
"PLN2003-00340","Rezoning - Residential","Approved","","04/11/2003","","","Plan","8110 BETHLEHEM RD","7596-89-8180","REZONE .93 ACRE FROM A-1 TO R-10 FOR 2 SFD"
"PLN2006-00112","Rezoning - Proffer Interpretation/Determination","Closed","","08/09/2005","","","Plan","17301 VAN BUREN RD","8189-76-8210","PROFFER INTERPRETATION - PROFFER 1b (THE RETAIL OFFIC SHALL CONTAIN NO MORE THAN 240,000 SQ FT OF COMMERCIAL RETAIL AND HOTEL USES.)  WISH TO CLARIFY SENTANCE."
"PLN2003-00045","Rezoning - Residential","Approved","","08/06/2002","","","Plan","7832 SIGNAL HILL RD","7895-57-2925","REZ#PLN2003-00013, SPRING HILL FARMS"
"PLN2004-00394","Rezoning - Proffer Amendment","Approved","","05/28/2004","","","Plan","9000 LINTON HALL RD","7496-50-1640","PRA#PLN2004-00394, CATHOLICS FOR HOUSING AMENDMENT"
"PLN2006-00068","Rezoning - Proffer Interpretation/Determination","Closed","","07/21/2005","","","Plan","9701 HORNBAKER RD","7595-96-4112","PROFFER INTERPRETATION TO DETERMINE THE PRO RATE STORM POND COSTS AND ASSOCIATED PROFFER MONETARY PAYMENT FOR LAND BAY 30 IN INNOVATION@PRINCEWILLIAM. "