Case Number,Type,Status,Project Name,Applied Date,Expiration Date,Completion Date,Module Name,Address,Main Parcel,Description
PLN2002-00017,Rezoning - Mixed Use,Approved,,07/13/2001,,,Plan,15404 JOHN MARSHALL HY,7298-73-6057,REZ #PLN2002-00017 - MARKET CENTER. See PRA #PLN2008-00680 for amendment.
PLN2000-00132,Rezoning - Proffer Amendment,Approved,,03/31/2000,,,Plan,13057 QUADE LN,8193-11-4045,PRA: COUNTY CENTER ( AMEND REZ 89-59) 
PLN2001-00001,Rezoning - Proffer Amendment,Approved,,07/03/2000,,,Plan,7506 JAMES MADISON HY,7197-93-9642,PRA AMEND PROFFERS OF REZ #92-06
PLN2001-00134,Rezoning - Residential,Approved,,11/29/2000,,,Plan,8200 DEVLIN RD,7496-85-1452,"LANIER FARMS 
REZONE A-1, AGRICULTURAL TO R-10, SUBURBAN RESIDENTIAL TO DEVELOP 220 SINGLE FAMILY DETACHED DWELLINGS"
PLN2001-00179,Rezoning - Residential,Withdrawn,,12/22/2000,,,Plan,15700 CARDINAL DR,8290-39-2062,"REPUBLIC PROPERTIES PCL-B
A-1,Agricultural, to R-10, Residential"
PLN2001-00186,Rezoning - Proffer Amendment,Approved,,01/04/2001,,,Plan,12940 PILGRIMS INN LP,8093-90-0699,PRA RIDGEFIELD OAKS PROFFER AMENDMENT TO REZ #88-08 & REZ #99-24 TO MOVE 3 LOTS
PLN2001-00162,Rezoning - Residential,Approved,,12/14/2000,,,Plan,6520 HOADLY RD,7992-59-8592,"REZ#PLN2001-00162 FANNON PROPERTY
Rezone 118.5 acres from A-1, Agricultural to SRR-1C, Semi-Rural Residential (Cluster)"
PLN2006-00794,Rezoning - Proffer Interpretation/Determination,Closed,,05/15/2006,,,Plan,1532 OLD MARSH RD,8390-88-0719,PROFFER INTERPRETATION RE:  REZ1990-0072 - RIVERSIDE STATION
PLN2009-00500,Rezoning - Proffer Interpretation/Determination,Closed,,06/01/2009,,,Plan,4630 PRINCE WILLIAM PY,8193-22-3614,PRI / REID'S PROSPECT - AMENDMENTS/REVISION/WAIVER TO REVISED PRELIMINARY PLAN NO.: 06-00087R01S01
PLN2009-00219,Rezoning - Proffer Interpretation/Determination,Closed,,11/12/2008,,,Plan,7011 TOKEN VALLEY RD,7992-25-9757,PRI / WILSON PROPERTY - RE: CONSERVATION EASEMENT
PLN2008-00067,Rezoning - Proffer Interpretation/Determination,Closed,,08/02/2007,,,Plan,7728 WELLINGTON RD,7596-65-2312,"REZ #PLN2004-00105 - Modification of parcels C, D, and E  and relocation of Community Recreation Center within parcel C"
PLN2007-00697,Rezoning - Proffer Amendment,Withdrawn,,05/14/2007,,,Plan,8117 RUGBY RD,7897-32-0809,"Proffer Ammendment to amend REZ1988-0071, B-1, GC, SRL, 1.72ac"
PLN2006-00880,Rezoning - Residential,Withdrawn,,05/17/2006,,,Plan,14226 GLENKIRK RD,7396-33-5523,REZ LINDHOLM PROPERTY(7.03 AC FROM A-1 TO SR-1)
PLN2008-00506,Rezoning - Proffer Interpretation/Determination,Closed,,03/21/2008,,,Plan,9651 LIBERIA AV,7895-26-4864,PRI / EVERGREEN TERRACE - PROFFER #2
PLN2006-00498,Rezoning - Non-Residential,Approved,,01/24/2006,,,Plan,11009 BRISTOW RD,7694-07-2552,REQUEST TO REZONE 152.4 ACRES FROM A-1 TO PBD FOR DEVELOPMENT OF A FLEX-INDUSTRIAL BUSINESS PARK 
PLN2006-00386,Rezoning - Proffer Interpretation/Determination,Closed,,12/02/2005,,,Plan,9600 GRANARY PL,7595-17-3913,PROFFER INTERPRETATION PRINCE GEORGE'S METRO CENTER
PLN2007-00168,Rezoning - Proffer Interpretation/Determination,Closed,,09/15/2006,,,Plan,7902 BETHLEHEM RD,7597-80-3272,ZNI / BETHLEHEM WOODS / REVISED LAYOUT FOR GDP IN CONFORMANCE
PLN2007-00026,Rezoning - Non-Residential,Approved,,06/30/2006,,,Plan,13910 SMOKETOWN RD,8292-42-2914,REZ POTOMAC CORNER CENTER (3.7 AC. FROM B-1 WITHOUT PROFFERS AND A-1 TO B-1 WITH PROFFERS; GC
PLN2008-00376,Rezoning - Proffer Interpretation/Determination,Closed,,01/23/2008,,,Plan,15720 LEE HY,7296-29-0676,"PRI / STRINGER PROPERTY -  PROFFER COMPLIANCE FOR PROPOSED LAYOUT, FINANCIAL INSTITUTION AND ARCHITECTURE AS A BY-RIGHT USE"
PLN2009-00467,Rezoning - Proffer Interpretation/Determination,Closed,,05/07/2009,,,Plan,12701 BRAEMAR VILLAGE PZ,7495-77-7264,PRI / BRAEMAR - TRAFFIC SIGNAL VALIDATION
PLN2007-00163,Rezoning - Proffer Interpretation/Determination,Closed,,09/12/2006,,,Plan,6451 BOYER LN,7994-70-2057,PRI / SPRING LAKE ESTATES HOA - DEVELOP PARCEL 7994-70-2057
PLN2009-00414,Rezoning - Residential,Approved,,04/07/2009,,,Plan,14712 MINNIEVILLE RD,8091-34-7398,"REZ -  19.2 ACRES FROM A-1 TO PMR; SRR, ER"
PLN2009-00522,Rezoning - Non-Residential,Approved,,06/09/2009,,,Plan,14998 BIRCHDALE AV,8291-24-7904,Amend the Dale City Master Zoning Residential Planned Community Zoning Map to redesignate the old Birchdale Fire Station site from Fire Station to Open Space and Parkland; RPC; PL; HCOD
PLN2008-00412,Rezoning - Proffer Interpretation/Determination,Closed,,02/07/2008,,,Plan,13610 DAWSON BEACH RD,8492-04-4258,PRI / BELMONT CENTER - PROFFER 22(c) - TOT LOTS
PLN2009-00514,Rezoning - Residential,Suspended (On-Hold),REZ - NEABSCO OVERLOOK ,06/04/2009,,,Plan,15631 BUSHEY DR,8291-10-7475,"REZ - NEABSCO OVERLOOK - REZONE 9.0057 ACRES FROM A-1 AND RPC  TO R-4  - TO CREATE 18 LOTS - THE LONG RANGE LAND USE IS DESIGNATED AS SRL, SUBURBAN RESIDENTIAL LOW, AND RPC, RESIDENTIAL PLANNED COMMUNITY. THE SITE IS LOCATED 200' SOUTHEAST OF THE INTERSECTION OF BRIGGS WAY AND EMORY LANE IN CARDINAL GLEN, SECTION 2"
PLN2008-00325,Rezoning - Proffer Amendment,Approved,,12/27/2007,,,Plan,15610 LEE HY,7297-20-5229,"PRA (REZ #PLN2004-00345), PMD, SRR, CEC, ER"
PLN2009-00144,Rezoning - Proffer Interpretation/Determination,Closed,,09/12/2008,,,Plan,8200 DEVLIN RD,7496-75-9622,PRI / LANIER FARMS - SECTIONS 1 AND II - TRAFFIC SIGNAL WARRANT STUDY
PLN2007-00261,Rezoning - Proffer Interpretation/Determination,Closed,,11/03/2006,,,Plan,14620 LIGHTNER RD,7398-28-5041,PRI / DOMINION VALLEY REZ PLN2005-00197 / RE: PROFFER #99 - UNDERGROUND STORAGE TANKS
PLN2007-00771,Rezoning - Proffer Interpretation/Determination,Closed,,06/12/2007,,,Plan,9651 LIBERIA AV,7895-25-7169,PRI / EVERGREEN TERRACE RE: SWM POND
PLN2008-00354,Rezoning - Non-Residential,Approved,,01/11/2008,,,Plan,9150 MIKE GARCIA DR,7596-70-2765,"REZ HORNBAKER INDUSTRIAL PARK PH3, LOT 4A & 6; M-1 TO M/T; EI"
PLN2006-00948,Rezoning - Proffer Interpretation/Determination,Closed,,06/28/2006,,,Plan,10604 BRISTOW RD,7594-68-3079,PI / NEW BRISTOW VILLAGE / CAN RT 28 BE DEVELOPED W/INDIVIDUAL PAD SITES
PLN2009-00033,Rezoning - Proffer Amendment,Approved,,07/23/2008,,,Plan,8962 SCREECH OWL CT,7396-42-7256,PRA - MEADOWS AT MORRIS FARM PRA - TO ADD AN ADDITIONAL HOUSING UNIT TYPE (GARAGE TOWNHOMES)  TO LAND BAY A OF THE MEADOWS AT MORRIS FARM PLANNED MIXED RESIDENTIAL ZONING - (PMR) ZONING DESIGNATION- (SRL) LONG RANGE LAND USE DESIGNATION - LOCATED AT THE INTERSECTION OF SCREECH OWL CT. AND WATERHEAD WAY OFF ROLLINS FORD ROAD.
PLN2007-00371,Rezoning - Proffer Interpretation/Determination,Closed,,01/05/2007,,,Plan,15150 SPRIGGS RD,8091-30-1983,PRI / HOPE HILL CROSSING PROFFER SATISFACTION
PLN2009-00481,Rezoning - Proffer Interpretation/Determination,Closed,,05/12/2009,,,Plan,1871 BEL AIR RD,8391-48-1456,PRI / WOODWIND GABLES - AFFORDABLE DWELLING UNITS
PLN2008-00647,Rezoning - Proffer Interpretation/Determination,Closed,,06/02/2008,,,Plan,8200 DEVLIN RD,7496-75-9622,PRI / LANIER FARMS - RE:  PROFFER #2a
PLN2002-00132,Rezoning - Residential,Approved,,11/30/2001,,,Plan,12120 VINT HILL RD,7595-12-5541,"REZONE 5.02 ACRES FROM A-1, AGRICULTURAL  TO R-10, SUBURBAN RESIDENTIAL, 11 SFD"
PLN2000-00068,Rezoning - Residential,Approved,,01/26/2000,,,Plan,6800 CATHARPIN RD,7397-29-1593.01,"REZ TO PMR/PIEDMONT SOUTH - 900 MAX UNIT CAP - 500 SF, 300 TH, 300 MF MAXIMUM EACH."
PLN2003-00175,Rezoning - Proffer Interpretation/Determination,Closed,,12/09/2002,,,Plan,14108 ALBERT WY,7396-55-3625,PROFFER INTERTPRETATION REGARDING THE DEVELOPMENT OF GLENKIRK ROAD; WHEN WILL THE ROAD BE REQUIRED TO BE CONSTRUCTED BY DREES DEVELOPMENT COMPANY;
PLN2001-00165,Rezoning - Residential,Approved,,12/19/2000,,,Plan,19301 FULLER HEIGHTS RD,8287-29-1480,"POTOMAC VIEW
Rezone A-1, Agricultural to SRR-1, Residential"
PLN2001-00350,Rezoning - Residential,Approved,,06/27/2001,,,Plan,12245 PURCELL RD,7893-96-1391,"REZ PLN2001-00350 - FOREST BROOKE
REZONE 53.1 AC. FROM A-1 TO SRR-1 - 18 SINGLE FAMILY DWELLING UNITS"
PLN2001-00139,Rezoning - Proffer Amendment,Approved,,12/06/2000,,,Plan,12600 HALL RD,8393-43-9503,"VANTAGE POINT 
Proffer Amendment to REZ#88-41 (10.3 acres B-1) and rezone 18.05 acres from B-1 to PMR "
PLN2003-00242,Rezoning - Non-Residential,Approved,,01/27/2003,,,Plan,8126 PINEY BRANCH LN,7496-49-0775,REZONE 86 ACRES FROM A-1 TO M-T AND M-2
PLN2002-00139,Rezoning - Mixed Use,Approved,,12/11/2001,,,Plan,14403 JOHN MARSHALL HY,7397-27-9019,REZ VILLAGE PLACE AT GAINESVILLE (A-1 TO PMD) (CONCURRENT WITH SUP FOR TOWN CENTER PLN2002-00140)
PLN2000-00077,Rezoning - Residential,Approved,,02/17/2000,,,Plan,2610 CHERRY HILL RD,8389-41-3404,"REZ-SOUTHBRIDGE Phases IIB-VII (A-1 & M-1 TO PMR, PMD & PBD) ---- PARTIALLY SUPERCEDED (FOR 742 ACRES) BY PRA #PLN2010-00455"
PLN2006-00828,Rezoning - Proffer Interpretation/Determination,Closed,,05/25/2006,,,Plan,17773 MINE RD,8189-52-8754,PROFFER INTERPRETATION RE: REZ PLN2003-00402 VAN BUREN VILLAGE (PROFFER 13 - WEAK-LINK HOUSE TYPE)
PLN2008-00031,Rezoning - Proffer Interpretation/Determination,Closed,,07/19/2007,,,Plan,11601 CHANCEFORD DR,8194-61-5742,Proffer Interpretation - PLN2000-00044 proffer #31 River Falls on the Occoquan (The Preserve on the Occoquan)
PLN2005-00336,Rezoning - Proffer Amendment,Closed,,03/04/2005,,,Plan,15051 JEFFERSON DAVIS HY,8391-12-7821,
PLN2005-00332,Rezoning - Residential,Approved,,02/17/2005,,,Plan,10110 LINTON HALL RD,7595-31-1675,"REZ#PLN2005-00332, LINTON HALL ESTATES
A-1 TO R-4, 18 SINGLE-FAMILY-DETACHED UNITS"
PLN2007-00393,Rezoning - Mixed Use,Withdrawn,,01/16/2007,,,Plan,12701 APOLLO DR,8093-82-5715,"REZ (A-1, M-1, RIGHT OF WAY,  & PBD TO PMD); CEC & ER; PARKWAY HCOD"
PLN2005-00407,Rezoning - Mixed Use,Approved,,04/01/2005,,,Plan,13311 MINNIEVILLE RD,8292-65-0454,REZ CATON'S RIDGE (A-1 TO PMD)
PLN2004-00064,Rezoning - Residential,Approved,,08/20/2003,,,Plan,14705 CARDINAL DR,8191-15-6447,REZ WHISPERING DOVE ESTATES (A-1 TO R-10 FOR MAX. 7 DWELLINGS
PLN2002-00171,Rezoning - Residential,Approved,,12/31/2001,,,Plan,14324 LEE HY,7397-14-8698,"REZ #PLN2002-00171, Gardner Property"
PLN2003-00352,Rezoning - Residential,Approved,,04/02/2003,,,Plan,9504 LINTON HALL RD,7495-86-4299,REZ#PLN2003-00352 - DUCHARME ADDITION TO BRAEMAR
PLN2003-00156,Rezoning - Residential,Approved,,11/12/2002,,,Plan,5485 WEBSTERS WY,8093-50-2127,REZ#PLN2003-00156 NATHALIE HILLS
PLN2003-00424,Rezoning - Residential,Approved,,06/19/2003,,,Plan,11704 KAHNS RD,7994-00-7542,REZ FROM A-1 TO SRR-1 TO ALLOW A MAX. OF 20 SFD LOTS
PLN2003-00402,Rezoning - Residential,Approved,,05/21/2003,,,Plan,17773 MINE RD,8189-62-0082,REZ VAN BUREN ROAD (12.7 ACRES FROM B-1 TO SR-6) FOR A MAX. OF 62 DETACHED SINGLE-FAMILY DWELLINGS/TOWNHOUSES
PLN2004-00051,Rezoning - Residential,Denied,,08/13/2003,,,Plan,7505 OLD CAROLINA RD,7297-63-8136,"REZ#PLN2004-00051, CAROLINA MANOR
"
PLN2001-00138,Rezoning - Residential,Approved,,12/05/2000,,,Plan,2800 DALE BL,8291-44-8572,"AKRON ESTATES
Rezone A-1, Agricultural to R-10"
PLN2003-00201,Rezoning - Residential,Withdrawn,,12/13/2002,,,Plan,5051 WOLF RUN SHOALS RD,8094-75-9289,REZ JOHN & JANE ELKIN (A-1 TO SRR-1)
PLN2004-00348,Rezoning - Proffer Amendment,Approved,,04/26/2004,,,Plan,8300 BLOOMS QUARRY LN,7896-26-8927,PROFFER AMENDMENT (REZ#90-28)APPLICATION TO DELETE REQUIREMENT FOR RIGHT TURN LANE AND CLARIFYING COMSTOCK'S OBLIGATION TO CONSTRUCT REMAINING ROAD IMPROVEMENTS ON BLOOMS QUARRY LANE TO ROUTE 28.
PLN2010-00193,Rezoning - Non-Residential,Approved,,10/27/2009,,,Plan,15045 LEE HY,7297-70-2498,"REZ LAKE VIEW PROFESSIONAL CENTER; A-1 TO O(M); CEC, ER; RTE 29 HCOD"
PLN2014-00401,Rezoning - Proffer Interpretation/Determination,Closed,,06/25/2014,,,Plan,8001 INDUSTRIAL PARK CT,7496-58-2739,PRI - PROFFER INTERPRETATION FOR BRISTOW INDUSTRIAL PARK
PLN2013-00101,Rezoning - Residential,Approved,,08/31/2012,,,Plan,7409 SIGNAL HILL RD,7895-73-9471,REZ WOODLAND FARMS (57.2 ACRES FROM A-1 TO SR-1); SRR
PLN2015-00146,Rezoning - Proffer Interpretation/Determination,Approved,,10/27/2014,,,Plan,10604 BRISTOW RD,7595-40-7752,PRI - ZONING DETERMINATION FOR NEW BRISTOW COMMERCIAL CENTER LAYOUT OPTION H / PROFFERED ILLUSTRATIVE DEV. PLAN
PLN2011-00089,Rezoning - Proffer Interpretation/Determination,Closed,,08/26/2010,,,Plan,8375 BARRETT DR,7696-96-3471.01,PRI / BARRETT PROPERTY - 
PLN2012-00153,Rezoning - Non-Residential,Approved,,10/25/2011,,,Plan,8492 WELLINGTON RD,7696-13-5211,"VIRGINIA CRANE RENTAL, INC. (2.76 AC FROM A-1 TO M-1); REC"
PLN2012-00151,Rezoning - Proffer Interpretation/Determination,Closed,,10/28/2011,,,Plan,9604 HORNBAKER RD,7595-76-8519,PRI-PROFFER INTERPRETATION FOR UNIVERSITY BLVD EXTENSION (HORNBAKER ROAD) PPTA PROJECT-PLN2005-00600
PLN2011-00404,Rezoning - Non-Residential,Approved,,04/25/2011,,,Plan,9450 HAWKINS DR,7595-57-8482,"REZONE +/- 5.416 ACRES FROM M-2, LIGHT INDUSTRIAL TO M/T, INDUSTRIAL/TRANSPORTATION; EI"
PLN2001-00169,Rezoning - Residential,Approved,,12/19/2000,,,Plan,12414 KAHNS RD,7993-04-5243,"PLN2001-00169 TERUSIAK PROPERTY
REZONE 20.306 ACRES FROM A-1, AGRICULTURE TO SRR-1, SEMI-RURAL RESIDENTIAL TO DEVELOP 8 SINGLE-FAMILY DETACHED DWELLINGS"
PLN2001-00347,Rezoning - Proffer Amendment,Approved,,06/26/2001,,,Plan,13600 MINNIEVILLE RD,8292-13-5079,"FIRST BAPTIST CHURCH OF WOODBRIDGE
To Amend Proffers of REZ#98-20, and use the property for religious intitutuion.. "
PLN2004-00395,Rezoning - Proffer Amendment,Withdrawn,,05/28/2004,,,Plan,12504 KAHNS RD,7993-03-0684,"PLN2004-00395, KAHNS ROAD II"
PLN2004-00189,Rezoning - Residential,Approved,,12/16/2003,,,Plan,14935 JEFFERSON DAVIS HY,8391-24-9403,REZ POTOMAC HEIGHTS (B-1 TO PMR) FOR A TOTAL OF 288 MULTI-FAMILY UNITS
PLN2003-00373,Rezoning - Residential,Approved,,05/07/2003,,,Plan,15509 HAYMARKET DR,7297-48-9323,"REZ#PLN2003-00373, UNIVERSITY OF VIRGINIA FOUNDATION PROPERTY"
PLN2003-00008,Rezoning - Residential,Approved,,07/02/2002,,,Plan,14813 SPRIGGS RD,8091-54-1643,REZ #PLN2003-00008 - Spriggs Run Estates
PLN2005-00065,Rezoning - Proffer Amendment,Denied,,08/11/2004,,,Plan,12335 PURCELL RD,7993-05-7664,REZ - Proffer Amendment for REZ 88-29
