Case Number,Type,Status,Project Name,Applied Date,Expiration Date,Completion Date,Module Name,Address,Main Parcel,Description
REZ1985-0055,Rezoning - Mixed Use,Approved,,05/01/1985,,,Plan,14556 POTOMAC MILLS RD,8291-67-4409,
REZ1984-0058,Rezoning - Mixed Use,Approved,,06/27/1984,,,Plan,1325 HORNER RD,8392-86-1615,
REZ1970-0028,Rezoning - Residential,Approved,,01/14/1970,,,Plan,11050 CAMFIELD CT Unit: 002,7697-03-7239.01,
REZ1984-0041,Rezoning - Residential,Approved,,03/22/1984,,,Plan,6498 MOCKINGBIRD LN,7995-70-8885,
REZ1981-0021,Rezoning - Mixed Use,Approved,,02/10/1981,,,Plan,8308 YORKSHIRE LN,7897-23-4967,
REZ1985-0022,Rezoning - Residential,Approved,,10/23/1984,,,Plan,1863 WIGGLESWORTH WY,8392-41-9990,DAWSON'S RIDGE
REZ1969-0032,Rezoning - Residential,Approved,,04/29/1969,,,Plan,19050 FULLER HEIGHTS RD Unit: 101,8188-90-5039,
REZ1974-0017,Rezoning - Residential,Approved,,01/04/1974,,,Plan,4777 SOUTH PARK CT,8191-17-7767,
REZ1965-0015,Rezoning - Mixed Use,Approved,,01/28/1965,,,Plan,1810 REDDY DR,8391-45-6293,
REZ1972-0029,Rezoning - Non-Residential,Approved,,02/28/1972,,,Plan,2055 DAVIS FORD RD,8393-21-2492,
REZ1975-0021,Rezoning - Mixed Use,Approved,,06/13/1975,,,Plan,14603 TELEGRAPH RD,8291-87-3162,
REZ1974-0013,Rezoning - Residential,Approved,,11/28/1973,,,Plan,8220 SPRUCE ST,7896-29-5493,
REZ1974-0011,Rezoning - Mixed Use,Approved,,10/28/1973,,,Plan,14523 TELEGRAPH RD,8291-87-3074,
REZ1958-0128,Rezoning - Residential,Approved,,03/07/1963,,,Plan,12808 OCCOQUAN RD,8393-61-5607,
REZ1966-0040,Rezoning - Mixed Use,Approved,,06/01/1966,,,Plan,14207 LEE HY,7397-53-1873,
REZ1971-0048,Rezoning - Mixed Use,Approved,,06/14/1971,,,Plan,1445 OLD BRIDGE RD,8393-60-5937,
REZ1972-0032,Rezoning - Mixed Use,Superseded,,03/10/1972,,,Plan,14408 LEE HY,7397-33-3678,
REZ1966-0006,Rezoning - Residential,Superseded,,10/14/1965,,,Plan,1449 G ST,8392-66-6313,
REZ1967-0014,Rezoning - Mixed Use,Approved,,01/26/1967,,,Plan,109 WASHINGTON ST,8393-62-9068,
REZ1970-0032,Rezoning - Mixed Use,Approved,,02/10/1970,,,Plan,14605 FEATHERSTONE RD,8491-06-3550,
REZ1986-0053,Rezoning - Residential,Approved,,04/10/1986,,,Plan,8900 BANNERWOOD DR,7696-71-0080,QUAIL CREST
REZ1984-0048,Rezoning - Residential,Approved,,04/26/1984,,,Plan,3848 MOUNTAIN RD,7100-23-9702,
REZ1971-0001,Rezoning - Mixed Use,Approved,,07/01/1970,,,Plan,11607 NOKESVILLE RD,7595-51-5952,COHN BERNSTEIN
REZ1985-0040,Rezoning - Mixed Use,Approved,,02/22/1985,,,Plan,13002 OCCOQUAN RD,8392-79-0647,
REZ1977-0017,Rezoning - Mixed Use,Superseded,,04/29/1977,,,Plan,2516 HORNER RD,8292-84-5075,
REZ1968-0016,Rezoning - Residential,Approved,,03/13/1968,,,Plan,12994 HUNTERBROOK DR,8393-20-8988,
REZ1986-0057,Rezoning - Non-Residential,Superseded,,04/22/1986,,,Plan,4040 C ST,8188-67-1019,"THE PROFFERS ASSOCIATED WITH PLN2003-00288, QUANTICO CENTER SUPERCEDE THE PROFFERS ACCEPTED WITH REZ 86-57."
REZ1978-0018,Rezoning - Residential,Approved,,05/02/1978,,,Plan,4107 ANDERSON RD,8188-54-7869,
REZ1965-0043,Rezoning - Residential,Approved,,07/15/1965,,,Plan,8030 URBANA RD,7696-88-3170,
REZ1979-0015,Rezoning - Mixed Use,Superseded,,01/30/1979,,,Plan,14105 BAY VISTA DR Unit: 303,8392-81-4006,
REZ1979-0025,Rezoning - Residential,Approved,,03/30/1979,,,Plan,17920 SWANS CREEK LN,8289-40-2304,SWANS CREEK DUMFRIES OLDE PORT
REZ1979-0032,Rezoning - Residential,Approved,,04/04/1979,,,Plan,15568 WIGEON WY,8390-47-7090,
REZ1966-0037,Rezoning - Residential,Approved,,04/13/1966,,,Plan,17216 JEFFERSON DAVIS HY,8289-15-6710,
REZ1987-0015,Rezoning - Residential,Approved,,09/15/1986,,,Plan,7107 SUDLEY RD,7697-36-7716,LINDEN
REZ1966-0027,Rezoning - Residential,Approved,,04/28/1966,,,Plan,13088 TORY LP,8392-39-8664,
REZ1973-0024,Rezoning - Mixed Use,Approved,,04/12/1973,,,Plan,13920 MINNIEVILLE RD,8192-83-4108,
REZ1984-0043,Rezoning - Mixed Use,Approved,,03/26/1984,,,Plan,1515 DAVIS FORD RD,8392-69-3597,
REZ1966-0022,Rezoning - Mixed Use,Approved,,02/17/1966,,,Plan,12915 OCCOQUAN RD,8393-70-7034,
REZ1972-0024,Rezoning - Mixed Use,Approved,,12/21/1971,,,Plan,13920 MINNIEVILLE RD,8192-83-4108,ELM FARM
REZ1964-0013,Rezoning - Mixed Use,Approved,,05/07/1964,,,Plan,10631 PIPER LN,7694-09-1529,
REZ1984-0029,Rezoning - Residential,Superseded,,09/24/1985,,,Plan,13602 LEE HY,7397-76-8566,MELBOURNE
REZ1987-0008,Rezoning - Mixed Use,Approved,,07/25/1986,,,Plan,11050 CAMFIELD CT Unit: 002,7697-03-7239.01,
REZ1965-0041,Rezoning - Mixed Use,Approved,,09/23/1965,,,Plan,14711 POTOMAC MILLS RD,8291-75-2140,
REZ1965-0029,Rezoning - Residential,Approved,,07/22/1965,,,Plan,2034 YORK DR,8392-22-0636,
REZ1987-0024,Rezoning - Residential,Approved,,10/07/1986,,,Plan,13620 JACKS DR,8292-34-0192,ROLLINGWOOD VILLAGE
REZ1958-0111,Rezoning - Mixed Use,Superseded,,03/07/1963,,,Plan,18559 OLD TRIANGLE RD Unit: A,8188-74-3749,
REZ1984-0006,Rezoning - Residential,Approved,,08/26/1983,,,Plan,7463 COURTLAND CL,7897-03-0559,QUAIL HOLLOW
REZ1971-0020,Rezoning - Mixed Use,Approved,,10/19/1970,,,Plan,15077 BLACKBURN RD,8391-52-1987,
REZ1983-0037,Rezoning - Residential,Approved,,05/04/1983,,,Plan,8375 BARRETT DR,7696-97-5007,
REZ1980-0019,Rezoning - Mixed Use,Approved,,12/31/1979,,,Plan,14103 TELEGRAPH RD,8292-80-9997,
REZ1988-0072,Rezoning - Residential,Superseded,,03/09/1988,,,Plan,4109 MOUNT ATLAS LN,7200-00-9138,PADGETT PROPERTY
REZ1964-0015,Rezoning - Mixed Use,Approved,,04/15/1964,,,Plan,10031 BALLS FORD RD,7697-45-5730,
REZ1988-0079,Rezoning - Residential,Approved,,04/07/1988,,,Plan,14129 VAN DOREN RD,7992-51-6850,LIGHTHORSE LEE FARM
REZ1989-0043,Rezoning - Mixed Use,Approved,,10/21/1988,,,Plan,8642 WELLINGTON RD,7696-22-6242,
REZ1971-0007,Rezoning - Mixed Use,Approved,,08/12/1970,,,Plan,13007 TELEGRAPH RD,8392-09-3378,
REZ1981-0012,Rezoning - Mixed Use,Approved,,01/15/1981,,,Plan,14150 JEFFERSON DAVIS HY,8392-50-4954,
REZ1983-0049,Rezoning - Residential,Approved,,06/30/1983,,,Plan,5446 LOMAX WY,8091-45-6089,STRATFORD GLEN
REZ1972-0036,Rezoning - Mixed Use,Approved,,05/16/1972,,,Plan,1801 REDDY DR,8391-45-3661,
REZ1982-0012,Rezoning - Residential,Approved,,01/29/1982,,,Plan,7751 LAVENHAM CT,7897-02-5789,QUAIL HOLLOW
REZ1981-0002,Rezoning - Residential,Approved,,07/24/1980,,,Plan,8750 SUNNYGATE DR,7696-83-1071,
REZ1976-0002,Rezoning - Mixed Use,Approved,,08/15/1975,,,Plan,11608 NOKESVILLE RD,7595-51-2590,
REZ1984-0034,Rezoning - Mixed Use,Approved,,02/13/1984,,,Plan,12737 MINNIEVILLE RD,8393-21-2660,
REZ1966-0028,Rezoning - Mixed Use,Approved,,03/17/1966,,,Plan,10000 NEW WELLINGTON RD,7397-76-0953,
REZ1971-0021,Rezoning - Mixed Use,Approved,,11/20/1970,,,Plan,8605 SUDLEY RD,7796-14-2092,
REZ1989-0034,Rezoning - Residential,Superseded,,09/12/1988,,,Plan,13520 FOULGER SQ Unit: PARCEL ADDRESS,8292-43-1696,
REZ1989-0083,Rezoning - Residential,Approved,,03/23/1989,,,Plan,6900 CATHARPIN RD,7397-58-5546,CROSSROADS VILLAGE
REZ1996-0026,Rezoning - Residential,Approved,,01/26/1996,,,Plan,13552 DEN HOLLOW CT,7892-75-2050,FOX HOLLOW
REZ1985-0052,Rezoning - Mixed Use,Superseded,,04/03/1985,,,Plan,14883 DUMFRIES RD,7991-25-6931,COLCHESTER CORP.
REZ1988-0023,Rezoning - Residential,Approved,,09/18/1987,,,Plan,2281 JENNINGS ST,8390-22-7204,POWELL'S LANDING
REZ1997-0036,Rezoning - Non-Residential,Approved,,04/22/1997,,,Plan,14508 TELEGRAPH RD,8291-88-1941,NEW LIFE ANIONTED CHRISTIAN CENTER
REZ1990-0069,Rezoning - Non-Residential,Approved,,05/04/1990,,,Plan,13595 RYTON RIDGE LN,7497-80-1426,
REZ1986-0061,Rezoning - Mixed Use,Superseded,,05/01/1986,,,Plan,12511 LEE HY,7497-88-2807,WILLIAM CENTER
REZ1986-0065,Rezoning - Mixed Use,Superseded,,05/30/1986,,,Plan,13330 ARTO ST,7497-30-1758,
REZ1988-0039,Rezoning - Non-Residential,Approved,,12/15/1987,,,Plan,14555 GIDEON DR,8291-56-9219,
REZ1984-0011,Rezoning - Residential,Approved,,09/27/1983,,,Plan,13000 CHINN PARK DR,8192-89-2688,OLD BRIDGE ESTATES
REZ1989-0104,Rezoning - Mixed Use,Superseded,,06/20/1989,,,Plan,9541 LINTON HALL RD,7495-88-8872,PEMBROOKE
REZ1998-0020,Rezoning - Proffer Amendment,Superseded,,12/10/1997,,,Plan,13610 MINNIEVILLE RD,8292-13-5079,MINNIEVILLE JUNCTION PROFFER AMENDMENT
REZ1990-0047,Rezoning - Residential,Approved,,01/16/1990,,,Plan,10406 GODWIN DR,7694-98-7017,MILFORD CROSSING
REZ1985-0018,Rezoning - Mixed Use,Approved,,10/02/1984,,,Plan,1520 OLD BRIDGE RD,8393-60-2876,
REZ1996-0035,Rezoning - Residential,Approved,,03/06/1996,,,Plan,10105 B LINTON HALL RD,7595-54-7401,YOUTH FOR TOMORROW
REZ1993-0017,Rezoning - Non-Residential,Approved,,01/12/1993,,,Plan,3500 BURR LN,8292-82-1711,LYNCH PROPERTY
