Case Number,Type,Status,Project Name,Applied Date,Expiration Date,Completion Date,Module Name,Address,Main Parcel,Description
"PLN2001-00170","Rezoning - Residential","Approved","","12/19/2000","","","Plan","7201 CENTREVILLE RD","7897-36-8800","REZ ORCHARD BRIDGE ADDITION (R-10 TO RM-1) - 20 UNITS"
"PLN2000-00094","Rezoning - Mixed Use","Approved","","02/24/2000","","","Plan","8201 SIGNAL HILL RD","7895-26-5261","REZ EVERGREEN TERRACE (A-1 TO B-1 & R-10) & PROFFER AMENDMENT"
"PLN2000-00042","Rezoning - Residential","Approved","","05/09/2000","","","Plan","4877 OCCOQUAN CLUB DR","8094-76-9738","REZ - THE PROMONTORIES,  PARCEL 4B (A-1 TO RR-5)"
"PLN2001-00078","Rezoning - Proffer Amendment","Approved","","09/21/2000","","","Plan","10020 GODWIN DR","7695-72-9766","PRA STOKELY/GODWIN SHOPPING CENTER (AMEND PROFFERS #92-04)"
"PLN2001-00345","Rezoning - Residential","Approved","","06/20/2001","","","Plan","6925 OLD CAROLINA RD","7297-77-7844","REZ#PLN2001-00345 - REZONE 2 PARCELS 66.005 ACRES FROM A-1 TO SRR-1 TO DEVEOP A MAXIMUM OF 21 SINGLE-FAMILY DWELLING UNITS"
"PLN2001-00161","Rezoning - Residential","Approved","","12/20/2000","","","Plan","3541 ELM FARM RD","8292-05-5702","REZ #PLN2001-00161 - PUFFENBARGER ESTATES 
Rezone 6.7 acres from A-I, Agricultural to R-10, Suburban Residential"
"REZ1958-0088","Rezoning - Mixed Use","Approved","","11/15/1962","","","Plan","12801 GORDON BL","8393-81-2469",""
"REZ1998-0005","Rezoning - Proffer Amendment","Approved","","08/07/1997","","","Plan","2151 OPITZ BL","8391-27-8551","MARKET AT OPITZ"
"REZ1993-0020","Rezoning - Proffer Amendment","Superseded","","02/11/1993","","","Plan","13250 QUATE LN","8391-35-1387","MARKET AT OPITZ"
"REZ1986-0036","Rezoning - Mixed Use","Approved","","01/24/1986","","","Plan","","8393-71-5837.01","DOMINION PROFESSIONAL CENTER"
"REZ1958-0106","Rezoning - Residential","Approved","","01/24/1963","","","Plan","15801 CARDINAL DR","8289-78-7432",""
"REZ1993-0011","Rezoning - Proffer Amendment","Approved","","11/06/1992","","","Plan","1240 ANNAPOLIS WY","8392-98-5940","I-95 INVESTORS L.P."
"REZ1991-0024","Rezoning - Residential","Approved","","11/29/1990","","","Plan","10631 PALACE CT","7894-68-9576","WILLIAMSBURG ESTATES"
"REZ1995-0022","Rezoning - Non-Residential","Approved","","01/20/1995","","","Plan","10530 CROATIA WY","7696-48-6719.01","MILIC/LEWIS"
"REZ1958-0052","Rezoning - Mixed Use","Approved","","10/21/1961","","","Plan","8211 OLD CENTREVILLE RD","7796-98-7710",""
"REZ1958-0094","Rezoning - Mixed Use","Approved","","11/15/1962","","","Plan","1871 WIGGLESWORTH WY","8392-51-4217",""
"REZ1958-0027","Rezoning - Mixed Use","Superseded","","01/01/1958","","","Plan","","",""
"REZ1958-0022","Rezoning - Mixed Use","Superseded","","10/15/1963","","","Plan","","",""
"REZ1958-0063","Rezoning - Mixed Use","Superseded","","03/22/1962","","","Plan","","",""
"REZ1958-0061","Rezoning - Mixed Use","Superseded","","01/01/1958","","","Plan","","",""
"REZ1958-0098","Rezoning - Residential","Approved","","12/13/1962","","","Plan","8201 SEYMOUR RD","7696-19-6086",""
"REZ1958-0076","Rezoning - Mixed Use","Approved","","11/15/1962","","","Plan","8513 BARRETT DR","7696-86-7119",""
"REZ1958-0009","Rezoning - Mixed Use","Approved","","03/12/1959","","","Plan","8375 CENTREVILLE RD","7896-16-9190",""
"REZ1958-0037","Rezoning - Mixed Use","Approved","","06/17/1960","","","Plan","15420 OHIO AV","8390-89-0684","LEARY PROPERTY"
"REZ1958-0082","Rezoning - Residential","Approved","","11/15/1962","","","Plan","16714 JEFFERSON DAVIS HY","8290-30-9714","MANDERFIELD"
"REZ1958-0090","Rezoning - Mixed Use","Approved","","11/16/1962","","","Plan","11605 OLYMPIC DR","7894-30-9190",""
"REZ1958-0010","Rezoning - Mixed Use","Approved","","03/12/1959","","","Plan","8223 CENTREVILLE RD","7896-17-9518",""
"REZ1991-0013","Rezoning - Residential","Withdrawn","","06/29/1990","","","Plan","","",""
"REZ1991-0027","Rezoning - Mixed Use","Withdrawn","","12/20/1990","","","Plan","","",""
"REZ1990-0060","Rezoning - Residential","Withdrawn","","03/15/1990","","","Plan","","","LAKEVIEW FARMS"